UniprotID_A	UniProtName_A	GeneName_A	UniprotID_B	UniProtName_B	GeneName_B	Exp. Evidences	Methods	Publications	3DStructures	CurationEvents
O14578	CTRO_HUMAN	CIT	O14964	HGS_HUMAN	HGS	1	1	1	0	1
Q96G01	BICD1_HUMAN	BICD1	O14964	HGS_HUMAN	HGS	1	1	1	0	1
Q14847	LASP1_HUMAN	LASP1	O14964	HGS_HUMAN	HGS	1	1	1	0	1
F7VJQ1	APRIO_HUMAN	PRNP	O14964	HGS_HUMAN	HGS	1	1	1	0	1
Q08379	GOGA2_HUMAN	GOLGA2	O15027	SC16A_HUMAN	SEC16A	3	3	2	0	3
P01375	TNFA_HUMAN	TNF	O15027	SC16A_HUMAN	SEC16A	1	1	1	0	1
P07196	NFL_HUMAN	NEFL	O15027	SC16A_HUMAN	SEC16A	2	2	1	0	2
P54274	TERF1_HUMAN	TERF1	O15027	SC16A_HUMAN	SEC16A	1	1	1	0	1
Q9NRC8	SIR7_HUMAN	SIRT7	O15027	SC16A_HUMAN	SEC16A	1	1	1	0	1
Q9H0W5	CCDC8_HUMAN	CCDC8	O15027	SC16A_HUMAN	SEC16A	1	1	1	0	1
Q9NQW6	ANLN_HUMAN	ANLN	O15027	SC16A_HUMAN	SEC16A	1	1	1	0	1
Q9H8V3	ECT2_HUMAN	ECT2	O15027	SC16A_HUMAN	SEC16A	1	1	1	0	1
Q15058	KIF14_HUMAN	KIF14	O15027	SC16A_HUMAN	SEC16A	1	1	1	0	1
O95235	KI20A_HUMAN	KIF20A	O15027	SC16A_HUMAN	SEC16A	1	1	1	0	1
Q96AG3	S2546_HUMAN	SLC25A46	O15027	SC16A_HUMAN	SEC16A	1	1	1	0	1
P14136	GFAP_HUMAN	GFAP	O15535	ZSC9_HUMAN	ZSCAN9	1	3	1	0	3
P42858	HD_HUMAN	HTT	O15535	ZSC9_HUMAN	ZSCAN9	1	3	1	0	9
P07196	NFL_HUMAN	NEFL	O15535	ZSC9_HUMAN	ZSCAN9	1	3	1	0	3
P61981	1433G_HUMAN	YWHAG	O15535	ZSC9_HUMAN	ZSCAN9	1	3	1	0	3
Q15776	ZKSC8_HUMAN	ZKSCAN8	O15535	ZSC9_HUMAN	ZSCAN9	1	1	1	0	1
O43482	MS18B_HUMAN	OIP5	O43482	MS18B_HUMAN	OIP5	4	3	3	0	4
P07196	NFL_HUMAN	NEFL	O43482	MS18B_HUMAN	OIP5	1	3	1	0	3
P12757	SKIL_HUMAN	SKIL	O43482	MS18B_HUMAN	OIP5	1	4	1	0	4
O43663	PRC1_HUMAN	PRC1	O43663	PRC1_HUMAN	PRC1	2	2	2	0	2
Q9BYB0	SHAN3_HUMAN	SHANK3	O43663	PRC1_HUMAN	PRC1	2	2	1	0	2
O14578	CTRO_HUMAN	CIT	O43663	PRC1_HUMAN	PRC1	1	1	1	0	1
Q15058	KIF14_HUMAN	KIF14	O43663	PRC1_HUMAN	PRC1	1	1	1	0	2
O95235	KI20A_HUMAN	KIF20A	O43663	PRC1_HUMAN	PRC1	1	1	1	0	1
O60260	PRKN_HUMAN	PRKN	O60260	PRKN_HUMAN	PRKN	42	6	37	0	46
P05067	A4_HUMAN	APP	O60260	PRKN_HUMAN	PRKN	3	5	3	0	7
P45880	VDAC2_HUMAN	VDAC2	O60260	PRKN_HUMAN	PRKN	4	4	4	0	9
O75604	UBP2_HUMAN	USP2	O60260	PRKN_HUMAN	PRKN	1	3	1	0	3
Q8N488	RYBP_HUMAN	RYBP	O60260	PRKN_HUMAN	PRKN	1	3	1	0	6
Q99932	SPAG8_HUMAN	SPAG8	O60260	PRKN_HUMAN	PRKN	1	3	1	0	6
Q5TAQ9	DCAF8_HUMAN	DCAF8	O60260	PRKN_HUMAN	PRKN	1	3	1	0	3
Q9Y575	ASB3_HUMAN	ASB3	O60260	PRKN_HUMAN	PRKN	1	3	1	0	3
Q9NXC2	GFOD1_HUMAN	GFOD1	O60260	PRKN_HUMAN	PRKN	1	3	1	0	3
Q96LB9	PGRP3_HUMAN	PGLYRP3	O60260	PRKN_HUMAN	PRKN	1	3	1	0	3
Q05586	NMDZ1_HUMAN	GRIN1	O60260	PRKN_HUMAN	PRKN	1	1	1	0	1
Q13573	SNW1_HUMAN	SNW1	O60341	KDM1A_HUMAN	KDM1A	1	1	1	0	1
Q9Y575	ASB3_HUMAN	ASB3	O60341	KDM1A_HUMAN	KDM1A	1	1	1	0	2
Q96LL4	CH048_HUMAN	C8orf48	O60341	KDM1A_HUMAN	KDM1A	1	1	1	0	2
Q494V2	CP100_HUMAN	CFAP100	O60341	KDM1A_HUMAN	KDM1A	1	1	1	0	2
Q8IUI8	CRLF3_HUMAN	CRLF3	O60341	KDM1A_HUMAN	KDM1A	1	1	1	0	2
Q8IZU1	FAM9A_HUMAN	FAM9A	O60341	KDM1A_HUMAN	KDM1A	3	3	1	0	4
O60341	KDM1A_HUMAN	KDM1A	O60341	KDM1A_HUMAN	KDM1A	3	2	3	0	4
Q6ZU52	K0408_HUMAN	KIAA0408	O60341	KDM1A_HUMAN	KDM1A	1	1	1	0	2
P08727	K1C19_HUMAN	KRT19	O60341	KDM1A_HUMAN	KDM1A	1	1	1	0	2
Q14525	KT33B_HUMAN	KRT33B	O60341	KDM1A_HUMAN	KDM1A	2	1	2	0	3
Q15049	MLC1_HUMAN	MLC1	O60341	KDM1A_HUMAN	KDM1A	1	1	1	0	2
O43482	MS18B_HUMAN	OIP5	O60341	KDM1A_HUMAN	KDM1A	2	2	2	0	3
Q5VU43	MYOME_HUMAN	PDE4DIP	O60341	KDM1A_HUMAN	KDM1A	1	1	1	0	2
P54274	TERF1_HUMAN	TERF1	O60341	KDM1A_HUMAN	KDM1A	1	1	1	0	2
Q92574	TSC1_HUMAN	TSC1	O60341	KDM1A_HUMAN	KDM1A	1	1	1	0	2
Q9C0F3	ZN436_HUMAN	ZNF436	O60341	KDM1A_HUMAN	KDM1A	1	1	1	0	2
Q3KNS6	ZN829_HUMAN	ZNF829	O60341	KDM1A_HUMAN	KDM1A	1	1	1	0	2
P42858	HD_HUMAN	HTT	O60341	KDM1A_HUMAN	KDM1A	2	2	1	0	2
Q08379	GOGA2_HUMAN	GOLGA2	O60341	KDM1A_HUMAN	KDM1A	2	1	2	0	2
P19012	K1C15_HUMAN	KRT15	O60341	KDM1A_HUMAN	KDM1A	1	1	1	0	1
Q9NRC8	SIR7_HUMAN	SIRT7	O60341	KDM1A_HUMAN	KDM1A	1	1	1	0	1
Q9H8V3	ECT2_HUMAN	ECT2	O60341	KDM1A_HUMAN	KDM1A	1	1	1	0	1
P07196	NFL_HUMAN	NEFL	O60341	KDM1A_HUMAN	KDM1A	1	1	1	0	1
O75147	OBSL1_HUMAN	OBSL1	O60341	KDM1A_HUMAN	KDM1A	1	1	1	0	1
P63172	DYLT1_HUMAN	DYNLT1	O60341	KDM1A_HUMAN	KDM1A	1	1	1	0	1
O14578	CTRO_HUMAN	CIT	O60341	KDM1A_HUMAN	KDM1A	1	1	1	0	1
P05067	A4_HUMAN	APP	O75147	OBSL1_HUMAN	OBSL1	2	2	1	0	3
Q9P286	PAK5_HUMAN	PAK5	O75147	OBSL1_HUMAN	OBSL1	2	2	1	0	3
O75147	OBSL1_HUMAN	OBSL1	O75147	OBSL1_HUMAN	OBSL1	2	1	2	0	2
Q15022	SUZ12_HUMAN	SUZ12	O75147	OBSL1_HUMAN	OBSL1	1	1	1	0	1
O00165	HAX1_HUMAN	HAX1	O75147	OBSL1_HUMAN	OBSL1	1	1	1	0	1
P19012	K1C15_HUMAN	KRT15	O75604	UBP2_HUMAN	USP2	4	7	2	0	9
P05067	A4_HUMAN	APP	O75604	UBP2_HUMAN	USP2	3	4	3	0	5
P42858	HD_HUMAN	HTT	O75604	UBP2_HUMAN	USP2	1	3	1	0	6
Q08379	GOGA2_HUMAN	GOLGA2	O75604	UBP2_HUMAN	USP2	2	4	2	0	5
P56945	BCAR1_HUMAN	BCAR1	O75604	UBP2_HUMAN	USP2	1	1	1	0	1
P07196	NFL_HUMAN	NEFL	O75604	UBP2_HUMAN	USP2	2	1	2	0	2
Q15276	RABE1_HUMAN	RABEP1	O75604	UBP2_HUMAN	USP2	1	1	1	0	1
Q14525	KT33B_HUMAN	KRT33B	O75604	UBP2_HUMAN	USP2	1	1	1	0	1
Q8N6Y0	USBP1_HUMAN	USHBP1	O75604	UBP2_HUMAN	USP2	1	1	1	0	1
O43482	MS18B_HUMAN	OIP5	O75604	UBP2_HUMAN	USP2	1	1	1	0	1
Q5JR59	MTUS2_HUMAN	MTUS2	O75604	UBP2_HUMAN	USP2	2	4	2	0	5
Q9BVG8	KIFC3_HUMAN	KIFC3	O75604	UBP2_HUMAN	USP2	2	4	2	0	5
Q969Q1	TRI63_HUMAN	TRIM63	O75604	UBP2_HUMAN	USP2	1	1	1	0	1
P14136	GFAP_HUMAN	GFAP	O76041	NEBL_HUMAN	NEBL	1	3	1	0	3
P05067	A4_HUMAN	APP	O76041	NEBL_HUMAN	NEBL	1	3	1	0	3
P42858	HD_HUMAN	HTT	O76041	NEBL_HUMAN	NEBL	1	3	1	0	18
P07196	NFL_HUMAN	NEFL	O76041	NEBL_HUMAN	NEBL	1	3	1	0	3
Q9BYV6	TRI55_HUMAN	TRIM55	O76041	NEBL_HUMAN	NEBL	1	1	1	0	1
Q15058	KIF14_HUMAN	KIF14	O76041	NEBL_HUMAN	NEBL	1	1	1	0	1
O95235	KI20A_HUMAN	KIF20A	O76041	NEBL_HUMAN	NEBL	1	1	1	0	1
Q9UNH5	CC14A_HUMAN	CDC14A	O95235	KI20A_HUMAN	KIF20A	2	2	1	0	2
O14578	CTRO_HUMAN	CIT	O95235	KI20A_HUMAN	KIF20A	1	1	1	0	1
Q9NQW6	ANLN_HUMAN	ANLN	O95235	KI20A_HUMAN	KIF20A	1	1	1	0	1
Q15058	KIF14_HUMAN	KIF14	O95235	KI20A_HUMAN	KIF20A	1	1	1	0	2
O95235	KI20A_HUMAN	KIF20A	O95235	KI20A_HUMAN	KIF20A	1	1	1	0	1
Q2M329	CCD96_HUMAN	CCDC96	O95235	KI20A_HUMAN	KIF20A	1	1	1	0	1
Q15276	RABE1_HUMAN	RABEP1	O95235	KI20A_HUMAN	KIF20A	1	1	1	0	1
O15027	SC16A_HUMAN	SEC16A	O95817	BAG3_HUMAN	BAG3	2	2	1	0	2
P07196	NFL_HUMAN	NEFL	O95817	BAG3_HUMAN	BAG3	1	3	1	0	3
P02511	CRYAB_HUMAN	CRYAB	O95817	BAG3_HUMAN	BAG3	5	3	3	0	7
P54274	TERF1_HUMAN	TERF1	O95817	BAG3_HUMAN	BAG3	1	1	1	0	1
P63172	DYLT1_HUMAN	DYNLT1	O95817	BAG3_HUMAN	BAG3	2	2	1	0	2
O95817	BAG3_HUMAN	BAG3	O95817	BAG3_HUMAN	BAG3	1	1	1	0	2
Q15058	KIF14_HUMAN	KIF14	O95817	BAG3_HUMAN	BAG3	1	1	1	0	1
O95235	KI20A_HUMAN	KIF20A	O95817	BAG3_HUMAN	BAG3	1	1	1	0	1
P05067	A4_HUMAN	APP	P01375	TNFA_HUMAN	TNF	1	3	1	0	3
P01375	TNFA_HUMAN	TNF	P01375	TNFA_HUMAN	TNF	2	2	3	2	3
P02511	CRYAB_HUMAN	CRYAB	P02511	CRYAB_HUMAN	CRYAB	26	10	22	0	33
P05067	A4_HUMAN	APP	P02511	CRYAB_HUMAN	CRYAB	6	8	7	0	13
O60260	PRKN_HUMAN	PRKN	P02511	CRYAB_HUMAN	CRYAB	1	1	1	0	1
F7VJQ1	APRIO_HUMAN	PRNP	P02511	CRYAB_HUMAN	CRYAB	1	1	1	0	1
P63104	1433Z_HUMAN	YWHAZ	P02511	CRYAB_HUMAN	CRYAB	0	1	1	0	1
P04156	PRIO_HUMAN	PRNP	P04156	PRIO_HUMAN	PRNP	3	3	1	0	5
P05067	A4_HUMAN	APP	P04156	PRIO_HUMAN	PRNP	6	7	5	0	11
P42858	HD_HUMAN	HTT	P04156	PRIO_HUMAN	PRNP	2	4	2	0	13
Q15776	ZKSC8_HUMAN	ZKSCAN8	P04156	PRIO_HUMAN	PRNP	1	1	1	0	1
P05067	A4_HUMAN	APP	P05067	A4_HUMAN	APP	117	32	51	0	153
Q9BYB0	SHAN3_HUMAN	SHANK3	P05067	A4_HUMAN	APP	1	1	1	0	1
P12036	NFH_HUMAN	NEFH	P05067	A4_HUMAN	APP	1	3	1	0	3
Q05586	NMDZ1_HUMAN	GRIN1	P05067	A4_HUMAN	APP	4	5	3	0	7
Q16512	PKN1_HUMAN	PKN1	P05067	A4_HUMAN	APP	1	3	1	0	3
Q99932	SPAG8_HUMAN	SPAG8	P05067	A4_HUMAN	APP	1	3	1	0	6
P42858	HD_HUMAN	HTT	P05067	A4_HUMAN	APP	1	3	1	0	6
Q8N2W9	PIAS4_HUMAN	PIAS4	P05067	A4_HUMAN	APP	1	3	1	0	3
O14964	HGS_HUMAN	HGS	P05067	A4_HUMAN	APP	3	1	3	0	3
P08670	VIME_HUMAN	VIM	P05067	A4_HUMAN	APP	1	1	1	0	1
P11137	MTAP2_HUMAN	MAP2	P05067	A4_HUMAN	APP	1	1	1	0	1
Q8TDR4	TCP1L_HUMAN	TCP10L	P05067	A4_HUMAN	APP	1	1	1	0	1
Q9BVG8	KIFC3_HUMAN	KIFC3	P05067	A4_HUMAN	APP	1	1	1	0	1
Q969Q1	TRI63_HUMAN	TRIM63	P05067	A4_HUMAN	APP	1	1	1	0	1
Q9NRC8	SIR7_HUMAN	SIRT7	P05067	A4_HUMAN	APP	1	1	1	0	1
Q9H0I2	ENKD1_HUMAN	ENKD1	P05067	A4_HUMAN	APP	1	1	1	0	1
Q5W5X9	TTC23_HUMAN	TTC23	P05067	A4_HUMAN	APP	1	1	1	0	1
Q9P2K3	RCOR3_HUMAN	RCOR3	P05067	A4_HUMAN	APP	1	1	1	0	1
Q8N5R6	CCD33_HUMAN	CCDC33	P05067	A4_HUMAN	APP	2	1	2	0	2
Q9Y5P3	RAI2_HUMAN	RAI2	P05067	A4_HUMAN	APP	1	1	1	0	1
Q8N5S9	KKCC1_HUMAN	CAMKK1	P05067	A4_HUMAN	APP	1	1	1	0	1
P13928	ANXA8_HUMAN	ANXA8	P05067	A4_HUMAN	APP	1	1	1	0	1
Q8N865	CG031_HUMAN	C7orf31	P05067	A4_HUMAN	APP	1	1	1	0	1
Q5VYS8	TUT7_HUMAN	ZCCHC6	P05067	A4_HUMAN	APP	1	1	1	0	1
P63172	DYLT1_HUMAN	DYNLT1	P05067	A4_HUMAN	APP	1	1	1	0	1
Q9BSU1	CP070_HUMAN	C16orf70	P05067	A4_HUMAN	APP	1	1	1	0	1
Q86WV1	SKAP1_HUMAN	SKAP1	P05067	A4_HUMAN	APP	1	1	1	0	1
Q9H6S3	ES8L2_HUMAN	EPS8L2	P05067	A4_HUMAN	APP	1	1	1	0	1
Q9NP61	ARFG3_HUMAN	ARFGAP3	P05067	A4_HUMAN	APP	1	1	1	0	1
P45880	VDAC2_HUMAN	VDAC2	P05067	A4_HUMAN	APP	1	1	1	0	1
P36873	PP1G_HUMAN	PPP1CC	P05067	A4_HUMAN	APP	1	1	1	0	1
Q9H444	CHM4B_HUMAN	CHMP4B	P05067	A4_HUMAN	APP	1	1	1	0	1
P56945	BCAR1_HUMAN	BCAR1	P05067	A4_HUMAN	APP	1	1	1	0	1
P63104	1433Z_HUMAN	YWHAZ	P05783	K1C18_HUMAN	KRT18	3	4	4	0	4
P51114	FXR1_HUMAN	FXR1	P05783	K1C18_HUMAN	KRT18	1	1	1	0	1
P05783	K1C18_HUMAN	KRT18	P05783	K1C18_HUMAN	KRT18	1	2	1	0	2
Q08379	GOGA2_HUMAN	GOLGA2	P05783	K1C18_HUMAN	KRT18	3	5	3	0	9
O14964	HGS_HUMAN	HGS	P05783	K1C18_HUMAN	KRT18	4	5	4	0	9
O15027	SC16A_HUMAN	SEC16A	P05783	K1C18_HUMAN	KRT18	3	3	2	0	3
P42858	HD_HUMAN	HTT	P05783	K1C18_HUMAN	KRT18	1	3	1	0	6
O75147	OBSL1_HUMAN	OBSL1	P05783	K1C18_HUMAN	KRT18	1	1	1	0	1
Q9H0W5	CCDC8_HUMAN	CCDC8	P05783	K1C18_HUMAN	KRT18	1	1	1	0	1
Q9UNH5	CC14A_HUMAN	CDC14A	P05783	K1C18_HUMAN	KRT18	1	1	1	0	1
Q14847	LASP1_HUMAN	LASP1	P05783	K1C18_HUMAN	KRT18	1	1	1	0	1
P01375	TNFA_HUMAN	TNF	P05783	K1C18_HUMAN	KRT18	1	1	1	0	1
P36873	PP1G_HUMAN	PPP1CC	P05783	K1C18_HUMAN	KRT18	1	1	1	0	1
P03227	DNBI_EBVB9	DBP	P07196	NFL_HUMAN	NEFL	1	1	1	0	1
P29882	CEP1_EBVB9	BBRF2	P07196	NFL_HUMAN	NEFL	1	1	1	0	1
P03177	KITH_EBVB9	TK	P07196	NFL_HUMAN	NEFL	1	1	1	0	1
P04020	VE7_HPV11	E7	P07196	NFL_HUMAN	NEFL	1	1	1	0	1
P06430	VE7_HPV08	E7	P07196	NFL_HUMAN	NEFL	1	1	1	0	1
P14079	TAX_HTL1C	tax	P07196	NFL_HUMAN	NEFL	1	2	1	0	4
Q12873	CHD3_HUMAN	CHD3	P07196	NFL_HUMAN	NEFL	1	1	1	0	3
Q8N2W9	PIAS4_HUMAN	PIAS4	P07196	NFL_HUMAN	NEFL	1	1	1	0	3
P08670	VIME_HUMAN	VIM	P07196	NFL_HUMAN	NEFL	6	6	4	0	9
Q9NPI1	BRD7_HUMAN	BRD7	P07196	NFL_HUMAN	NEFL	1	1	1	0	3
P05067	A4_HUMAN	APP	P07196	NFL_HUMAN	NEFL	3	3	2	0	3
P01375	TNFA_HUMAN	TNF	P07196	NFL_HUMAN	NEFL	1	1	1	0	1
P0DPB3	SCHI1_HUMAN	SCHIP1	P07196	NFL_HUMAN	NEFL	1	1	1	0	1
P54274	TERF1_HUMAN	TERF1	P07196	NFL_HUMAN	NEFL	3	3	1	0	3
P51114	FXR1_HUMAN	FXR1	P07196	NFL_HUMAN	NEFL	1	1	1	0	1
Q9BYB0	SHAN3_HUMAN	SHANK3	P07196	NFL_HUMAN	NEFL	1	1	1	0	1
O60346	PHLP1_HUMAN	PHLPP1	P07196	NFL_HUMAN	NEFL	1	1	1	0	1
Q96LA8	ANM6_HUMAN	PRMT6	P07196	NFL_HUMAN	NEFL	1	1	1	0	2
P42858	HD_HUMAN	HTT	P07196	NFL_HUMAN	NEFL	2	2	1	0	2
P12757	SKIL_HUMAN	SKIL	P07196	NFL_HUMAN	NEFL	2	4	2	0	5
Q9BVG8	KIFC3_HUMAN	KIFC3	P07196	NFL_HUMAN	NEFL	2	2	2	0	3
Q6P2R3	Q6P2R3_HUMAN	CEP57L1	P07196	NFL_HUMAN	NEFL	1	1	1	0	1
P17661	DESM_HUMAN	DES	P07196	NFL_HUMAN	NEFL	4	4	4	0	5
Q9BQQ3	GORS1_HUMAN	GORASP1	P07196	NFL_HUMAN	NEFL	1	2	1	0	2
Q6P597	KLC3_HUMAN	KLC3	P07196	NFL_HUMAN	NEFL	1	2	1	0	2
Q08379	GOGA2_HUMAN	GOLGA2	P07196	NFL_HUMAN	NEFL	1	2	1	0	2
P14136	GFAP_HUMAN	GFAP	P07196	NFL_HUMAN	NEFL	4	5	4	0	7
P19012	K1C15_HUMAN	KRT15	P07196	NFL_HUMAN	NEFL	2	2	2	0	3
P13646	K1C13_HUMAN	KRT13	P07196	NFL_HUMAN	NEFL	1	2	1	0	2
P05783	K1C18_HUMAN	KRT18	P07196	NFL_HUMAN	NEFL	1	2	1	0	2
P0C7W6	CC172_HUMAN	CCDC172	P07196	NFL_HUMAN	NEFL	1	2	1	0	2
P04156	PRIO_HUMAN	PRNP	P07196	NFL_HUMAN	NEFL	1	1	1	0	1
Q008S8	ECT2L_HUMAN	ECT2L	P07196	NFL_HUMAN	NEFL	1	1	1	0	1
Q8WUY9	DEP1B_HUMAN	DEPDC1B	P07196	NFL_HUMAN	NEFL	1	1	1	0	1
Q15049	MLC1_HUMAN	MLC1	P07196	NFL_HUMAN	NEFL	1	3	1	0	3
Q9C0F3	ZN436_HUMAN	ZNF436	P07196	NFL_HUMAN	NEFL	1	3	1	0	3
Q8IXM2	BAP18_HUMAN	BAP18	P07196	NFL_HUMAN	NEFL	1	3	1	0	3
Q68EA5	ZNF57_HUMAN	ZNF57	P07196	NFL_HUMAN	NEFL	1	3	1	0	3
Q8IZU1	FAM9A_HUMAN	FAM9A	P07196	NFL_HUMAN	NEFL	1	3	1	0	3
P58304	VSX2_HUMAN	VSX2	P07196	NFL_HUMAN	NEFL	1	3	1	0	3
P07197	NFM_HUMAN	NEFM	P07196	NFL_HUMAN	NEFL	3	3	2	0	4
P12036	NFH_HUMAN	NEFH	P07196	NFL_HUMAN	NEFL	3	4	2	0	5
Q96DX4	RSPRY_HUMAN	RSPRY1	P07196	NFL_HUMAN	NEFL	2	2	1	0	3
Q8NB12	SMYD1_HUMAN	SMYD1	P07196	NFL_HUMAN	NEFL	1	1	1	0	1
Q6NYC8	PPR18_HUMAN	PPP1R18	P07196	NFL_HUMAN	NEFL	1	4	1	0	4
Q92574	TSC1_HUMAN	TSC1	P07196	NFL_HUMAN	NEFL	2	3	1	0	3
Q13813	SPTN1_HUMAN	SPTAN1	P07196	NFL_HUMAN	NEFL	1	2	2	0	2
Q9NRC8	SIR7_HUMAN	SIRT7	P07196	NFL_HUMAN	NEFL	1	1	1	0	1
P36873	PP1G_HUMAN	PPP1CC	P07196	NFL_HUMAN	NEFL	1	1	1	0	1
O60260	PRKN_HUMAN	PRKN	P07196	NFL_HUMAN	NEFL	1	1	1	0	1
P24863	CCNC_HUMAN	CCNC	P07196	NFL_HUMAN	NEFL	1	1	1	0	1
O75147	OBSL1_HUMAN	OBSL1	P07196	NFL_HUMAN	NEFL	1	1	1	0	1
Q9H0W5	CCDC8_HUMAN	CCDC8	P07196	NFL_HUMAN	NEFL	1	1	1	0	1
P09067	HXB5_HUMAN	HOXB5	P07196	NFL_HUMAN	NEFL	1	1	1	0	1
Q9BYD3	RM04_HUMAN	MRPL4	P07196	NFL_HUMAN	NEFL	1	1	1	0	1
Q86WV1	SKAP1_HUMAN	SKAP1	P07196	NFL_HUMAN	NEFL	1	1	1	0	1
Q00887	PSG9_HUMAN	PSG9	P07196	NFL_HUMAN	NEFL	1	1	1	0	1
Q9BSU1	CP070_HUMAN	C16orf70	P07196	NFL_HUMAN	NEFL	1	1	1	0	1
P02511	CRYAB_HUMAN	CRYAB	P07196	NFL_HUMAN	NEFL	1	1	1	0	1
Q9H2C0	GAN_HUMAN	GAN	P07196	NFL_HUMAN	NEFL	1	1	1	0	1
Q9UNH5	CC14A_HUMAN	CDC14A	P07196	NFL_HUMAN	NEFL	1	1	1	0	1
P10275	ANDR_HUMAN	AR	P07196	NFL_HUMAN	NEFL	1	1	1	0	1
O14964	HGS_HUMAN	HGS	P07196	NFL_HUMAN	NEFL	1	1	1	0	1
Q15022	SUZ12_HUMAN	SUZ12	P07196	NFL_HUMAN	NEFL	1	1	1	0	1
O00487	PSDE_HUMAN	PSMD14	P07196	NFL_HUMAN	NEFL	1	1	1	0	1
Q9HC98	NEK6_HUMAN	NEK6	P07196	NFL_HUMAN	NEFL	1	1	1	0	1
