UniprotID_A	UniProtName_A	GeneName_A	UniprotID_B	UniProtName_B	GeneName_B	Exp. Evidences	Methods	Publications	3DStructures	CurationEvents
O43837	IDH3B_HUMAN	IDH3B	P50213	IDH3A_HUMAN	IDH3A	9	8	5	0	12
O43865	SAHH2_HUMAN	AHCYL1	O43865	SAHH2_HUMAN	AHCYL1	2	2	2	0	4
O43865	SAHH2_HUMAN	AHCYL1	Q9UNE7	CHIP_HUMAN	STUB1	1	1	1	0	1
O43865	SAHH2_HUMAN	AHCYL1	P09012	SNRPA_HUMAN	SNRPA	1	1	1	0	1
O43865	SAHH2_HUMAN	AHCYL1	P23497	SP100_HUMAN	SP100	1	1	1	0	1
O43865	SAHH2_HUMAN	AHCYL1	Q07955	SRSF1_HUMAN	SRSF1	1	1	1	0	1
O60506	HNRPQ_HUMAN	SYNCRIP	P07814	SYEP_HUMAN	EPRS	2	2	3	0	6
O60506	HNRPQ_HUMAN	SYNCRIP	P61978	HNRPK_HUMAN	HNRNPK	2	2	2	0	4
O60506	HNRPQ_HUMAN	SYNCRIP	Q13200	PSMD2_HUMAN	PSMD2	2	2	1	0	2
O60506	HNRPQ_HUMAN	SYNCRIP	Q99729	ROAA_HUMAN	HNRNPAB	2	2	1	0	2
O60506	HNRPQ_HUMAN	SYNCRIP	Q07666	KHDR1_HUMAN	KHDRBS1	1	1	1	0	1
O60506	HNRPQ_HUMAN	SYNCRIP	P83731	RL24_HUMAN	RPL24	3	3	2	0	3
O60506	HNRPQ_HUMAN	SYNCRIP	O43390	HNRPR_HUMAN	HNRNPR	4	4	3	0	4
O60506	HNRPQ_HUMAN	SYNCRIP	Q07955	SRSF1_HUMAN	SRSF1	1	1	1	0	1
O60506	HNRPQ_HUMAN	SYNCRIP	Q12906	ILF3_HUMAN	ILF3	2	2	2	0	2
O60506	HNRPQ_HUMAN	SYNCRIP	Q9UQ35	SRRM2_HUMAN	SRRM2	1	1	1	0	1
O60506	HNRPQ_HUMAN	SYNCRIP	P27635	RL10_HUMAN	RPL10	1	1	1	0	1
O60506	HNRPQ_HUMAN	SYNCRIP	Q3ZCQ8	TIM50_HUMAN	TIMM50	1	1	1	0	1
O60506	HNRPQ_HUMAN	SYNCRIP	Q13151	ROA0_HUMAN	HNRNPA0	1	1	1	0	1
O60506	HNRPQ_HUMAN	SYNCRIP	Q92841	DDX17_HUMAN	DDX17	1	1	1	0	1
O60812	HNRC1_HUMAN	HNRNPCL1	P61981	1433G_HUMAN	YWHAG	1	1	1	0	1
O60812	HNRC1_HUMAN	HNRNPCL1	O60812	HNRC1_HUMAN	HNRNPCL1	1	1	1	0	1
O75190	DNJB6_HUMAN	DNAJB6	Q13200	PSMD2_HUMAN	PSMD2	1	1	1	0	1
O75190	DNJB6_HUMAN	DNAJB6	Q9UNE7	CHIP_HUMAN	STUB1	4	2	2	0	5
O75190	DNJB6_HUMAN	DNAJB6	O95817	BAG3_HUMAN	BAG3	5	3	3	0	6
O75190	DNJB6_HUMAN	DNAJB6	O75190	DNJB6_HUMAN	DNAJB6	1	1	1	0	2
O75190	DNJB6_HUMAN	DNAJB6	P56524	HDAC4_HUMAN	HDAC4	2	1	2	0	3
O75190	DNJB6_HUMAN	DNAJB6	Q9UJY1	HSPB8_HUMAN	HSPB8	1	1	1	0	1
O75323	NIPS2_HUMAN	NIPSNAP2	O75323	NIPS2_HUMAN	NIPSNAP2	1	1	1	0	1
O75323	NIPS2_HUMAN	NIPSNAP2	Q9BPW8	NIPS1_HUMAN	NIPSNAP1	5	3	3	0	5
O75323	NIPS2_HUMAN	NIPSNAP2	Q99623	PHB2_HUMAN	PHB2	1	1	1	0	1
O75323	NIPS2_HUMAN	NIPSNAP2	Q00839	HNRPU_HUMAN	HNRNPU	1	1	1	0	1
O75323	NIPS2_HUMAN	NIPSNAP2	P19338	NUCL_HUMAN	NCL	1	1	1	0	1
O75323	NIPS2_HUMAN	NIPSNAP2	Q15293	RCN1_HUMAN	RCN1	1	1	1	0	1
O75323	NIPS2_HUMAN	NIPSNAP2	Q07955	SRSF1_HUMAN	SRSF1	1	1	1	0	1
O75533	SF3B1_HUMAN	SF3B1	Q13435	SF3B2_HUMAN	SF3B2	6	3	6	0	7
O75533	SF3B1_HUMAN	SF3B1	P61981	1433G_HUMAN	YWHAG	1	1	1	0	1
O75533	SF3B1_HUMAN	SF3B1	P62316	SMD2_HUMAN	SNRPD2	2	1	2	0	2
O75533	SF3B1_HUMAN	SF3B1	O75643	U520_HUMAN	SNRNP200	2	1	2	0	2
O75533	SF3B1_HUMAN	SF3B1	Q07955	SRSF1_HUMAN	SRSF1	1	1	1	0	1
O75533	SF3B1_HUMAN	SF3B1	P09012	SNRPA_HUMAN	SNRPA	2	1	2	0	2
O75533	SF3B1_HUMAN	SF3B1	P23246	SFPQ_HUMAN	SFPQ	1	1	1	0	1
O75533	SF3B1_HUMAN	SF3B1	Q9UQ35	SRRM2_HUMAN	SRRM2	1	1	1	0	1
O75533	SF3B1_HUMAN	SF3B1	P07814	SYEP_HUMAN	EPRS	1	1	1	0	1
O75533	SF3B1_HUMAN	SF3B1	Q9BVK6	TMED9_HUMAN	TMED9	1	1	1	0	1
O75533	SF3B1_HUMAN	SF3B1	P68363	TBA1B_HUMAN	TUBA1B	1	1	1	0	1
O75533	SF3B1_HUMAN	SF3B1	Q04837	SSBP_HUMAN	SSBP1	1	1	1	0	1
O75533	SF3B1_HUMAN	SF3B1	P52907	CAZA1_HUMAN	CAPZA1	1	1	1	0	1
O75643	U520_HUMAN	SNRNP200	P61981	1433G_HUMAN	YWHAG	3	4	2	0	4
O75643	U520_HUMAN	SNRNP200	Q13435	SF3B2_HUMAN	SF3B2	2	1	2	0	4
O75643	U520_HUMAN	SNRNP200	O75643	U520_HUMAN	SNRNP200	5	3	3	0	6
O75643	U520_HUMAN	SNRNP200	P04792	HSPB1_HUMAN	HSPB1	2	2	1	0	2
O75643	U520_HUMAN	SNRNP200	Q9UQ35	SRRM2_HUMAN	SRRM2	1	1	1	0	1
O76021	RL1D1_HUMAN	RSL1D1	P62424	RL7A_HUMAN	RPL7A	3	3	2	0	3
O76021	RL1D1_HUMAN	RSL1D1	P62277	RS13_HUMAN	RPS13	2	2	2	0	2
O76021	RL1D1_HUMAN	RSL1D1	Q92522	H1X_HUMAN	H1FX	1	1	1	0	1
O76021	RL1D1_HUMAN	RSL1D1	P61254	RL26_HUMAN	RPL26	1	1	1	0	1
O76021	RL1D1_HUMAN	RSL1D1	O75533	SF3B1_HUMAN	SF3B1	1	1	1	0	1
O76021	RL1D1_HUMAN	RSL1D1	Q13435	SF3B2_HUMAN	SF3B2	1	1	1	0	1
O76021	RL1D1_HUMAN	RSL1D1	P62917	RL8_HUMAN	RPL8	1	1	1	0	1
O76021	RL1D1_HUMAN	RSL1D1	P62841	RS15_HUMAN	RPS15	1	1	1	0	1
O76021	RL1D1_HUMAN	RSL1D1	P46781	RS9_HUMAN	RPS9	1	1	1	0	1
O95071	UBR5_HUMAN	UBR5	Q9Y5V3	MAGD1_HUMAN	MAGED1	2	2	1	0	2
O95071	UBR5_HUMAN	UBR5	O95071	UBR5_HUMAN	UBR5	5	2	5	0	5
O95071	UBR5_HUMAN	UBR5	Q01105	SET_HUMAN	SET	1	1	1	0	1
O95071	UBR5_HUMAN	UBR5	Q07955	SRSF1_HUMAN	SRSF1	1	1	1	0	1
O95071	UBR5_HUMAN	UBR5	Q15233	NONO_HUMAN	NONO	1	1	1	0	1
O95071	UBR5_HUMAN	UBR5	P12004	PCNA_HUMAN	PCNA	1	1	1	0	1
O95071	UBR5_HUMAN	UBR5	P62316	SMD2_HUMAN	SNRPD2	1	1	1	0	1
O95071	UBR5_HUMAN	UBR5	Q6P2Q9	PRP8_HUMAN	PRPF8	1	1	1	0	1
O95071	UBR5_HUMAN	UBR5	Q15365	PCBP1_HUMAN	PCBP1	1	1	1	0	1
O95816	BAG2_HUMAN	BAG2	P19338	NUCL_HUMAN	NCL	1	1	1	0	2
O95816	BAG2_HUMAN	BAG2	P68363	TBA1B_HUMAN	TUBA1B	1	1	1	0	2
O95816	BAG2_HUMAN	BAG2	Q99020	ROAA_MOUSE	Hnrnpab	1	1	1	0	2
O95816	BAG2_HUMAN	BAG2	P09651	ROA1_HUMAN	HNRNPA1	1	1	1	0	2
O95816	BAG2_HUMAN	BAG2	P52272	HNRPM_HUMAN	HNRNPM	1	1	1	0	2
O95816	BAG2_HUMAN	BAG2	P0DMV8	HS71A_HUMAN	HSPA1A	3	4	4	0	5
O95816	BAG2_HUMAN	BAG2	P07437	TBB5_HUMAN	TUBB	1	1	1	0	2
O95816	BAG2_HUMAN	BAG2	P41252	SYIC_HUMAN	IARS	1	1	1	0	2
O95816	BAG2_HUMAN	BAG2	Q00839	HNRPU_HUMAN	HNRNPU	1	1	1	0	2
O95816	BAG2_HUMAN	BAG2	Q08211	DHX9_HUMAN	DHX9	1	1	1	0	2
O95816	BAG2_HUMAN	BAG2	P27635	RL10_HUMAN	RPL10	1	1	1	0	1
O95816	BAG2_HUMAN	BAG2	P62277	RS13_HUMAN	RPS13	1	1	1	0	2
O95816	BAG2_HUMAN	BAG2	P14868	SYDC_HUMAN	DARS	1	1	1	0	2
O95816	BAG2_HUMAN	BAG2	P0CG47	UBB_HUMAN	UBB	1	1	1	0	2
O95816	BAG2_HUMAN	BAG2	P13010	XRCC5_HUMAN	XRCC5	1	1	1	0	2
O95816	BAG2_HUMAN	BAG2	P62249	RS16_HUMAN	RPS16	1	1	1	0	1
O95816	BAG2_HUMAN	BAG2	P62269	RS18_HUMAN	RPS18	1	1	1	0	2
O95816	BAG2_HUMAN	BAG2	P62266	RS23_HUMAN	RPS23	1	1	1	0	1
O95816	BAG2_HUMAN	BAG2	P11142	HSP7C_HUMAN	HSPA8	15	8	10	0	20
O95816	BAG2_HUMAN	BAG2	P07814	SYEP_HUMAN	EPRS	1	1	1	0	2
O95816	BAG2_HUMAN	BAG2	P62241	RS8_HUMAN	RPS8	1	1	1	0	2
O95816	BAG2_HUMAN	BAG2	Q6Q311	RS25_SHEEP	RPS25	1	1	1	0	1
O95816	BAG2_HUMAN	BAG2	Q6PBC4	RS4_XENTR	rps4	1	1	1	0	1
O95816	BAG2_HUMAN	BAG2	P05165	PCCA_HUMAN	PCCA	1	1	1	0	1
O95816	BAG2_HUMAN	BAG2	O60506	HNRPQ_HUMAN	SYNCRIP	1	1	1	0	1
O95816	BAG2_HUMAN	BAG2	Q12906	ILF3_HUMAN	ILF3	1	1	1	0	1
O95816	BAG2_HUMAN	BAG2	P47897	SYQ_HUMAN	QARS	1	1	1	0	1
O95816	BAG2_HUMAN	BAG2	Q15773	MLF2_HUMAN	MLF2	5	4	2	0	10
O95816	BAG2_HUMAN	BAG2	O95816	BAG2_HUMAN	BAG2	5	4	4	0	7
O95816	BAG2_HUMAN	BAG2	Q13200	PSMD2_HUMAN	PSMD2	1	1	1	0	1
O95816	BAG2_HUMAN	BAG2	Q8N163	CCAR2_HUMAN	CCAR2	1	1	1	0	3
O95816	BAG2_HUMAN	BAG2	Q9BQA1	MEP50_HUMAN	WDR77	1	1	1	0	3
O95816	BAG2_HUMAN	BAG2	P25685	DNJB1_HUMAN	DNAJB1	2	2	1	0	3
O95816	BAG2_HUMAN	BAG2	O75190	DNJB6_HUMAN	DNAJB6	2	2	1	0	3
O95816	BAG2_HUMAN	BAG2	P34932	HSP74_HUMAN	HSPA4	2	2	2	0	2
O95816	BAG2_HUMAN	BAG2	Q00610	CLH1_HUMAN	CLTC	1	1	1	0	1
O95816	BAG2_HUMAN	BAG2	O75165	DJC13_HUMAN	DNAJC13	1	1	1	0	1
O95817	BAG3_HUMAN	BAG3	Q13200	PSMD2_HUMAN	PSMD2	2	2	2	0	2
O95817	BAG3_HUMAN	BAG3	Q9UNE7	CHIP_HUMAN	STUB1	7	4	4	0	8
O95817	BAG3_HUMAN	BAG3	Q9UJY1	HSPB8_HUMAN	HSPB8	13	7	9	0	19
O95817	BAG3_HUMAN	BAG3	P0DMV8	HS71A_HUMAN	HSPA1A	9	6	8	0	10
O95817	BAG3_HUMAN	BAG3	Q13435	SF3B2_HUMAN	SF3B2	2	2	1	0	2
O95817	BAG3_HUMAN	BAG3	P12236	ADT3_HUMAN	SLC25A6	2	2	1	0	2
O95817	BAG3_HUMAN	BAG3	Q09028	RBBP4_HUMAN	RBBP4	1	3	1	0	3
O95817	BAG3_HUMAN	BAG3	P34932	HSP74_HUMAN	HSPA4	9	2	8	0	11
O95817	BAG3_HUMAN	BAG3	P52907	CAZA1_HUMAN	CAPZA1	1	1	1	0	1
O95817	BAG3_HUMAN	BAG3	P47756	CAPZB_HUMAN	CAPZB	1	1	1	0	1
O95817	BAG3_HUMAN	BAG3	O95817	BAG3_HUMAN	BAG3	1	1	1	0	2
O95817	BAG3_HUMAN	BAG3	O95816	BAG2_HUMAN	BAG2	1	1	1	0	1
O95817	BAG3_HUMAN	BAG3	P06493	CDK1_HUMAN	CDK1	1	1	1	0	1
O95817	BAG3_HUMAN	BAG3	Q9UDY4	DNJB4_HUMAN	DNAJB4	1	1	1	0	2
O95817	BAG3_HUMAN	BAG3	P61978	HNRPK_HUMAN	HNRNPK	1	1	1	0	1
O95817	BAG3_HUMAN	BAG3	Q00839	HNRPU_HUMAN	HNRNPU	1	1	1	0	2
O95817	BAG3_HUMAN	BAG3	P07900	HS90A_HUMAN	HSP90AA1	1	1	1	0	1
O95817	BAG3_HUMAN	BAG3	P19338	NUCL_HUMAN	NCL	1	1	1	0	1
O95817	BAG3_HUMAN	BAG3	P07237	PDIA1_HUMAN	P4HB	1	1	1	0	1
O95817	BAG3_HUMAN	BAG3	P35998	PRS7_HUMAN	PSMC2	1	1	1	0	1
O95817	BAG3_HUMAN	BAG3	P15880	RS2_HUMAN	RPS2	1	1	1	0	1
O95817	BAG3_HUMAN	BAG3	Q9Y230	RUVB2_HUMAN	RUVBL2	1	1	1	0	2
O95817	BAG3_HUMAN	BAG3	P55735	SEC13_HUMAN	SEC13	1	1	1	0	2
O95817	BAG3_HUMAN	BAG3	P05141	ADT2_HUMAN	SLC25A5	1	1	1	0	1
O95817	BAG3_HUMAN	BAG3	P61981	1433G_HUMAN	YWHAG	1	1	1	0	1
O95817	BAG3_HUMAN	BAG3	Q8N1F7	NUP93_HUMAN	NUP93	1	1	1	0	1
O95817	BAG3_HUMAN	BAG3	P25685	DNJB1_HUMAN	DNAJB1	1	1	1	0	1
O95817	BAG3_HUMAN	BAG3	P11021	GRP78_HUMAN	HSPA5	2	2	1	0	4
P00367	DHE3_HUMAN	GLUD1	P00367	DHE3_HUMAN	GLUD1	0	1	1	0	1
P04792	HSPB1_HUMAN	HSPB1	O95817	BAG3_HUMAN	BAG3	9	9	5	0	12
P04792	HSPB1_HUMAN	HSPB1	P04792	HSPB1_HUMAN	HSPB1	9	5	8	0	17
P04792	HSPB1_HUMAN	HSPB1	Q9UJY1	HSPB8_HUMAN	HSPB8	4	4	4	0	7
P04792	HSPB1_HUMAN	HSPB1	P11021	GRP78_HUMAN	HSPA5	2	3	2	0	4
P04792	HSPB1_HUMAN	HSPB1	Q9UNE7	CHIP_HUMAN	STUB1	3	5	2	0	5
P04792	HSPB1_HUMAN	HSPB1	P22626	ROA2_HUMAN	HNRNPA2B1	2	2	1	0	2
P04792	HSPB1_HUMAN	HSPB1	Q9Y5V3	MAGD1_HUMAN	MAGED1	2	2	1	0	2
P04792	HSPB1_HUMAN	HSPB1	P47897	SYQ_HUMAN	QARS	1	3	1	0	3
P04792	HSPB1_HUMAN	HSPB1	Q9BQA1	MEP50_HUMAN	WDR77	1	3	1	0	3
P04792	HSPB1_HUMAN	HSPB1	P06493	CDK1_HUMAN	CDK1	2	2	2	0	2
P04792	HSPB1_HUMAN	HSPB1	Q9HAV7	GRPE1_HUMAN	GRPEL1	1	1	1	0	1
P04792	HSPB1_HUMAN	HSPB1	P11142	HSP7C_HUMAN	HSPA8	1	1	1	0	1
P04792	HSPB1_HUMAN	HSPB1	O00165	HAX1_HUMAN	HAX1	1	1	1	0	1
P04792	HSPB1_HUMAN	HSPB1	P10909	CLUS_HUMAN	CLU	1	1	1	0	1
P04792	HSPB1_HUMAN	HSPB1	Q8N1F7	NUP93_HUMAN	NUP93	1	1	1	0	1
P04792	HSPB1_HUMAN	HSPB1	O95816	BAG2_HUMAN	BAG2	1	1	1	0	1
P04792	HSPB1_HUMAN	HSPB1	Q9Y230	RUVB2_HUMAN	RUVBL2	1	1	1	0	1
P04792	HSPB1_HUMAN	HSPB1	Q9Y265	RUVB1_HUMAN	RUVBL1	1	1	1	0	1
P04792	HSPB1_HUMAN	HSPB1	Q92616	GCN1_HUMAN	GCN1	1	1	1	0	1
P04792	HSPB1_HUMAN	HSPB1	Q14257	RCN2_HUMAN	RCN2	1	1	1	0	1
P04792	HSPB1_HUMAN	HSPB1	P68363	TBA1B_HUMAN	TUBA1B	1	1	1	0	1
P04792	HSPB1_HUMAN	HSPB1	O43592	XPOT_HUMAN	XPOT	1	1	1	0	1
P04792	HSPB1_HUMAN	HSPB1	O15027	SC16A_HUMAN	SEC16A	1	1	1	0	1
P04792	HSPB1_HUMAN	HSPB1	Q9ULX6	AKP8L_HUMAN	AKAP8L	1	1	1	0	1
P04792	HSPB1_HUMAN	HSPB1	Q9HCC0	MCCB_HUMAN	MCCC2	1	1	1	0	1
P04792	HSPB1_HUMAN	HSPB1	Q99623	PHB2_HUMAN	PHB2	1	1	1	0	1
P04792	HSPB1_HUMAN	HSPB1	P12236	ADT3_HUMAN	SLC25A6	1	1	1	0	1
P04792	HSPB1_HUMAN	HSPB1	P00367	DHE3_HUMAN	GLUD1	1	1	1	0	1
P04792	HSPB1_HUMAN	HSPB1	P05141	ADT2_HUMAN	SLC25A5	1	1	1	0	1
P04792	HSPB1_HUMAN	HSPB1	P25705	ATPA_HUMAN	ATP5A1	1	1	1	0	1
P04792	HSPB1_HUMAN	HSPB1	P50402	EMD_HUMAN	EMD	1	1	1	0	1
P04792	HSPB1_HUMAN	HSPB1	Q15773	MLF2_HUMAN	MLF2	1	1	1	0	1
P05141	ADT2_HUMAN	SLC25A5	P12236	ADT3_HUMAN	SLC25A6	1	1	1	0	1
P05141	ADT2_HUMAN	SLC25A5	P10809	CH60_HUMAN	HSPD1	1	1	1	0	1
P05141	ADT2_HUMAN	SLC25A5	P25705	ATPA_HUMAN	ATP5A1	1	1	1	0	1
P05141	ADT2_HUMAN	SLC25A5	P18124	RL7_HUMAN	RPL7	1	1	1	0	1
P05141	ADT2_HUMAN	SLC25A5	P62899	RL31_HUMAN	RPL31	1	1	1	0	1
P05141	ADT2_HUMAN	SLC25A5	P61247	RS3A_HUMAN	RPS3A	1	1	1	0	1
P05141	ADT2_HUMAN	SLC25A5	Q07020	RL18_HUMAN	RPL18	1	1	1	0	1
P05141	ADT2_HUMAN	SLC25A5	P62266	RS23_HUMAN	RPS23	1	1	1	0	1
P05141	ADT2_HUMAN	SLC25A5	P62753	RS6_HUMAN	RPS6	1	1	1	0	1
P05141	ADT2_HUMAN	SLC25A5	P15880	RS2_HUMAN	RPS2	1	1	1	0	1
P05141	ADT2_HUMAN	SLC25A5	P62829	RL23_HUMAN	RPL23	1	1	1	0	1
P05141	ADT2_HUMAN	SLC25A5	P62913	RL11_HUMAN	RPL11	1	1	1	0	1
P05141	ADT2_HUMAN	SLC25A5	P62424	RL7A_HUMAN	RPL7A	1	1	1	0	1
P05141	ADT2_HUMAN	SLC25A5	P62701	RS4X_HUMAN	RPS4X	1	1	1	0	1
P05141	ADT2_HUMAN	SLC25A5	P32969	RL9_HUMAN	RPL9P9	1	1	1	0	1
P05141	ADT2_HUMAN	SLC25A5	P62241	RS8_HUMAN	RPS8	1	1	1	0	1
P05141	ADT2_HUMAN	SLC25A5	P07900	HS90A_HUMAN	HSP90AA1	1	1	1	0	1
P05141	ADT2_HUMAN	SLC25A5	Q00839	HNRPU_HUMAN	HNRNPU	1	1	1	0	1
P05166	PCCB_HUMAN	PCCB	P05165	PCCA_HUMAN	PCCA	7	7	4	0	9
P05166	PCCB_HUMAN	PCCB	Q99623	PHB2_HUMAN	PHB2	1	1	1	0	1
P05166	PCCB_HUMAN	PCCB	P05166	PCCB_HUMAN	PCCB	1	1	1	0	1
P05198	IF2A_HUMAN	EIF2S1	P04792	HSPB1_HUMAN	HSPB1	2	2	1	0	2
P05198	IF2A_HUMAN	EIF2S1	Q9BVK6	TMED9_HUMAN	TMED9	1	1	1	0	1
P05198	IF2A_HUMAN	EIF2S1	P14868	SYDC_HUMAN	DARS	1	1	1	0	1
P05198	IF2A_HUMAN	EIF2S1	P47897	SYQ_HUMAN	QARS	1	1	1	0	1
P05198	IF2A_HUMAN	EIF2S1	P26373	RL13_HUMAN	RPL13	1	1	1	0	1
P05198	IF2A_HUMAN	EIF2S1	P46776	RL27A_HUMAN	RPL27A	1	1	1	0	1
P05198	IF2A_HUMAN	EIF2S1	P62424	RL7A_HUMAN	RPL7A	1	1	1	0	1
P05198	IF2A_HUMAN	EIF2S1	Q71UM5	RS27L_HUMAN	RPS27L	1	1	1	0	1
P05198	IF2A_HUMAN	EIF2S1	P07900	HS90A_HUMAN	HSP90AA1	1	1	1	0	1
P05198	IF2A_HUMAN	EIF2S1	P55884	EIF3B_HUMAN	EIF3B	0	1	1	0	1
P06493	CDK1_HUMAN	CDK1	P38936	CDN1A_HUMAN	CDKN1A	13	6	10	0	16
P06493	CDK1_HUMAN	CDK1	P05141	ADT2_HUMAN	SLC25A5	2	2	1	0	4
P06493	CDK1_HUMAN	CDK1	P16402	H13_HUMAN	HIST1H1D	1	1	1	0	1
P06493	CDK1_HUMAN	CDK1	Q04837	SSBP_HUMAN	SSBP1	1	1	1	0	1
P06493	CDK1_HUMAN	CDK1	P29966	MARCS_HUMAN	MARCKS	1	1	1	0	1
P06493	CDK1_HUMAN	CDK1	P06493	CDK1_HUMAN	CDK1	2	2	3	1	3
P06493	CDK1_HUMAN	CDK1	P07900	HS90A_HUMAN	HSP90AA1	1	1	1	0	1
P06493	CDK1_HUMAN	CDK1	P34932	HSP74_HUMAN	HSPA4	1	1	1	0	1
P06493	CDK1_HUMAN	CDK1	P19338	NUCL_HUMAN	NCL	1	1	1	0	1
P06493	CDK1_HUMAN	CDK1	Q07666	KHDR1_HUMAN	KHDRBS1	0	1	1	0	1
P07195	LDHB_HUMAN	LDHB	P07195	LDHB_HUMAN	LDHB	5	4	5	0	7
P07195	LDHB_HUMAN	LDHB	P22626	ROA2_HUMAN	HNRNPA2B1	1	1	1	0	1
P07195	LDHB_HUMAN	LDHB	Q99729	ROAA_HUMAN	HNRNPAB	1	1	1	0	1
P07195	LDHB_HUMAN	LDHB	P61981	1433G_HUMAN	YWHAG	2	1	2	0	2
