UniprotID_A	UniProtName_A	GeneName_A	UniprotID_B	UniProtName_B	GeneName_B	Exp. Evidences	Methods	Publications	3DStructures	CurationEvents
O14920	IKKB_HUMAN	IKBKB	O76064	RNF8_HUMAN	RNF8	1	1	1	0	2
O14920	IKKB_HUMAN	IKBKB	Q15628	TRADD_HUMAN	TRADD	1	1	1	0	1
O14920	IKKB_HUMAN	IKBKB	Q9BYM8	HOIL1_HUMAN	RBCK1	1	1	1	0	2
O14920	IKKB_HUMAN	IKBKB	Q96EP0	RNF31_HUMAN	RNF31	1	1	1	0	2
O15111	IKKA_HUMAN	CHUK	O43318	M3K7_HUMAN	MAP3K7	8	5	6	0	10
O15111	IKKA_HUMAN	CHUK	Q9Y6K9	NEMO_HUMAN	IKBKG	74	10	61	0	93
O15111	IKKA_HUMAN	CHUK	O15111	IKKA_HUMAN	CHUK	6	6	6	0	7
O15111	IKKA_HUMAN	CHUK	P31749	AKT1_HUMAN	AKT1	8	5	6	0	9
O15111	IKKA_HUMAN	CHUK	Q14790	CASP8_HUMAN	CASP8	1	2	1	0	2
O15111	IKKA_HUMAN	CHUK	Q05655	KPCD_HUMAN	PRKCD	2	2	1	0	3
O15111	IKKA_HUMAN	CHUK	Q9Y4K3	TRAF6_HUMAN	TRAF6	1	1	1	0	1
O15111	IKKA_HUMAN	CHUK	Q9NYJ8	TAB2_HUMAN	TAB2	1	1	1	0	1
O15111	IKKA_HUMAN	CHUK	Q14164	IKKE_HUMAN	IKBKE	1	1	1	0	1
O15111	IKKA_HUMAN	CHUK	P19438	TNR1A_HUMAN	TNFRSF1A	4	3	4	0	5
O15111	IKKA_HUMAN	CHUK	Q15628	TRADD_HUMAN	TRADD	1	1	1	0	1
O15111	IKKA_HUMAN	CHUK	Q13546	RIPK1_HUMAN	RIPK1	2	2	2	0	2
O15111	IKKA_HUMAN	CHUK	O95999	BCL10_HUMAN	BCL10	3	4	3	0	5
O15111	IKKA_HUMAN	CHUK	O43353	RIPK2_HUMAN	RIPK2	1	1	1	0	1
O15111	IKKA_HUMAN	CHUK	P62136	PP1A_HUMAN	PPP1CA	1	1	1	0	2
O15111	IKKA_HUMAN	CHUK	O76064	RNF8_HUMAN	RNF8	1	1	1	0	2
O15111	IKKA_HUMAN	CHUK	Q16695	H31T_HUMAN	HIST3H3	0	1	1	0	1
O15397	IPO8_HUMAN	IPO8	P19438	TNR1A_HUMAN	TNFRSF1A	1	1	1	0	1
O15397	IPO8_HUMAN	IPO8	P20333	TNR1B_HUMAN	TNFRSF1B	1	1	1	0	1
O15397	IPO8_HUMAN	IPO8	Q15628	TRADD_HUMAN	TRADD	1	1	1	0	1
O43318	M3K7_HUMAN	MAP3K7	Q9NYJ8	TAB2_HUMAN	TAB2	38	7	34	0	49
O43318	M3K7_HUMAN	MAP3K7	O43318	M3K7_HUMAN	MAP3K7	11	5	11	0	12
O43318	M3K7_HUMAN	MAP3K7	Q12933	TRAF2_HUMAN	TRAF2	4	2	4	0	5
O43318	M3K7_HUMAN	MAP3K7	O14920	IKKB_HUMAN	IKBKB	17	4	15	0	19
O43318	M3K7_HUMAN	MAP3K7	P45983	MK08_HUMAN	MAPK8	3	4	2	0	4
O43318	M3K7_HUMAN	MAP3K7	Q9NQC7	CYLD_HUMAN	CYLD	4	2	3	0	6
O43318	M3K7_HUMAN	MAP3K7	O95999	BCL10_HUMAN	BCL10	1	2	2	0	2
O43318	M3K7_HUMAN	MAP3K7	O75604	UBP2_HUMAN	USP2	1	1	1	0	1
O43318	M3K7_HUMAN	MAP3K7	P63244	RACK1_HUMAN	RACK1	1	1	1	0	1
O43353	RIPK2_HUMAN	RIPK2	O43353	RIPK2_HUMAN	RIPK2	5	4	5	0	6
O43353	RIPK2_HUMAN	RIPK2	Q12933	TRAF2_HUMAN	TRAF2	4	4	2	0	5
O43353	RIPK2_HUMAN	RIPK2	Q13077	TRAF1_HUMAN	TRAF1	2	3	1	0	3
O43353	RIPK2_HUMAN	RIPK2	P63279	UBC9_HUMAN	UBE2I	1	2	1	0	3
O43353	RIPK2_HUMAN	RIPK2	Q9Y4K3	TRAF6_HUMAN	TRAF6	3	2	3	0	4
O43353	RIPK2_HUMAN	RIPK2	P19438	TNR1A_HUMAN	TNFRSF1A	1	2	1	0	2
O43353	RIPK2_HUMAN	RIPK2	O43318	M3K7_HUMAN	MAP3K7	4	1	4	0	5
O43353	RIPK2_HUMAN	RIPK2	Q9NYJ8	TAB2_HUMAN	TAB2	1	1	1	0	1
O43353	RIPK2_HUMAN	RIPK2	Q13546	RIPK1_HUMAN	RIPK1	1	1	1	0	1
O43353	RIPK2_HUMAN	RIPK2	Q96EP0	RNF31_HUMAN	RNF31	1	1	1	0	1
O43353	RIPK2_HUMAN	RIPK2	P0CG48	UBC_HUMAN	UBC	1	1	1	0	1
O43353	RIPK2_HUMAN	RIPK2	Q14790	CASP8_HUMAN	CASP8	0	1	1	0	1
O43353	RIPK2_HUMAN	RIPK2	O95999	BCL10_HUMAN	BCL10	0	1	1	0	1
O43464	HTRA2_HUMAN	HTRA2	Q13490	BIRC2_HUMAN	BIRC2	8	5	5	0	10
O43464	HTRA2_HUMAN	HTRA2	O75604	UBP2_HUMAN	USP2	1	3	1	0	3
O43464	HTRA2_HUMAN	HTRA2	Q8WVD3	RN138_HUMAN	RNF138	1	3	1	0	3
O43464	HTRA2_HUMAN	HTRA2	Q6GQQ9	OTU7B_HUMAN	OTUD7B	1	3	1	0	3
O43464	HTRA2_HUMAN	HTRA2	O43464	HTRA2_HUMAN	HTRA2	1	2	2	0	2
O43464	HTRA2_HUMAN	HTRA2	O00165	HAX1_HUMAN	HAX1	3	2	2	0	3
O43464	HTRA2_HUMAN	HTRA2	P07437	TBB5_HUMAN	TUBB	1	2	1	0	2
O43464	HTRA2_HUMAN	HTRA2	Q9BUF5	TBB6_HUMAN	TUBB6	0	1	1	0	1
O43464	HTRA2_HUMAN	HTRA2	P27708	PYR1_HUMAN	CAD	0	1	1	0	1
O43464	HTRA2_HUMAN	HTRA2	Q9NVI7	ATD3A_HUMAN	ATAD3A	1	1	1	0	1
O43464	HTRA2_HUMAN	HTRA2	Q9Y4W6	AFG32_HUMAN	AFG3L2	1	1	1	0	1
O43464	HTRA2_HUMAN	HTRA2	P63000	RAC1_HUMAN	RAC1	1	1	1	0	1
O43464	HTRA2_HUMAN	HTRA2	Q07021	C1QBP_HUMAN	C1QBP	1	1	1	0	1
O43464	HTRA2_HUMAN	HTRA2	O95816	BAG2_HUMAN	BAG2	1	1	1	0	1
O43464	HTRA2_HUMAN	HTRA2	P35580	MYH10_HUMAN	MYH10	1	1	1	0	1
O43464	HTRA2_HUMAN	HTRA2	Q9UHD2	TBK1_HUMAN	TBK1	1	1	1	0	1
O43592	XPOT_HUMAN	XPOT	P20333	TNR1B_HUMAN	TNFRSF1B	1	1	1	0	1
O43765	SGTA_HUMAN	SGTA	O43765	SGTA_HUMAN	SGTA	2	3	3	0	3
O43765	SGTA_HUMAN	SGTA	O95816	BAG2_HUMAN	BAG2	3	3	1	0	4
O43765	SGTA_HUMAN	SGTA	P22681	CBL_HUMAN	CBL	1	1	1	0	1
O43765	SGTA_HUMAN	SGTA	Q9NXW2	DJB12_HUMAN	DNAJB12	2	2	1	0	3
O43765	SGTA_HUMAN	SGTA	P28799	GRN_HUMAN	GRN	3	5	3	0	9
O43765	SGTA_HUMAN	SGTA	Q14164	IKKE_HUMAN	IKBKE	1	1	1	0	1
O43765	SGTA_HUMAN	SGTA	P07900	HS90A_HUMAN	HSP90AA1	2	2	2	0	2
O43765	SGTA_HUMAN	SGTA	P11142	HSP7C_HUMAN	HSPA8	4	3	4	0	4
O43765	SGTA_HUMAN	SGTA	P19438	TNR1A_HUMAN	TNFRSF1A	1	1	1	0	1
O43815	STRN_HUMAN	STRN	Q9NVK5	FGOP2_HUMAN	FGFR1OP2	7	3	5	0	10
O43815	STRN_HUMAN	STRN	O95816	BAG2_HUMAN	BAG2	2	2	1	0	2
O43815	STRN_HUMAN	STRN	Q03135	CAV1_HUMAN	CAV1	0	1	1	0	1
O60506	HNRPQ_HUMAN	SYNCRIP	P19438	TNR1A_HUMAN	TNFRSF1A	2	2	1	0	2
O60506	HNRPQ_HUMAN	SYNCRIP	Q13200	PSMD2_HUMAN	PSMD2	2	2	1	0	2
O60506	HNRPQ_HUMAN	SYNCRIP	Q07666	KHDR1_HUMAN	KHDRBS1	1	1	1	0	1
O60506	HNRPQ_HUMAN	SYNCRIP	Q14164	IKKE_HUMAN	IKBKE	1	1	1	0	1
O60506	HNRPQ_HUMAN	SYNCRIP	P62979	RS27A_HUMAN	RPS27A	2	2	1	0	3
O60506	HNRPQ_HUMAN	SYNCRIP	Q06124	PTN11_HUMAN	PTPN11	1	1	1	0	1
O60506	HNRPQ_HUMAN	SYNCRIP	P62136	PP1A_HUMAN	PPP1CA	2	2	2	0	2
O60506	HNRPQ_HUMAN	SYNCRIP	Q3ZCQ8	TIM50_HUMAN	TIMM50	1	1	1	0	1
O60506	HNRPQ_HUMAN	SYNCRIP	P19105	ML12A_HUMAN	MYL12A	1	1	1	0	1
O60506	HNRPQ_HUMAN	SYNCRIP	O15397	IPO8_HUMAN	IPO8	1	1	1	0	1
O60674	JAK2_HUMAN	JAK2	P00533	EGFR_HUMAN	EGFR	4	5	5	0	7
O60674	JAK2_HUMAN	JAK2	O60674	JAK2_HUMAN	JAK2	7	3	8	0	8
O60674	JAK2_HUMAN	JAK2	P42224	STAT1_HUMAN	STAT1	5	4	6	0	7
O60674	JAK2_HUMAN	JAK2	P55209	NP1L1_HUMAN	NAP1L1	2	2	1	0	2
O60674	JAK2_HUMAN	JAK2	P23458	JAK1_HUMAN	JAK1	2	2	1	0	4
O60674	JAK2_HUMAN	JAK2	P11142	HSP7C_HUMAN	HSPA8	1	2	1	0	2
O60674	JAK2_HUMAN	JAK2	P29350	PTN6_HUMAN	PTPN6	2	2	2	0	3
O60674	JAK2_HUMAN	JAK2	P07900	HS90A_HUMAN	HSP90AA1	1	1	1	0	1
O60674	JAK2_HUMAN	JAK2	Q16695	H31T_HUMAN	HIST3H3	1	1	1	0	1
O60674	JAK2_HUMAN	JAK2	Q9Y4K3	TRAF6_HUMAN	TRAF6	1	1	1	0	1
O75460	ERN1_HUMAN	ERN1	O75460	ERN1_HUMAN	ERN1	2	3	2	0	3
O75460	ERN1_HUMAN	ERN1	P0CG48	UBC_HUMAN	UBC	1	1	1	0	1
O75460	ERN1_HUMAN	ERN1	P11021	GRP78_HUMAN	HSPA5	5	5	4	0	13
O75460	ERN1_HUMAN	ERN1	Q96EY1	DNJA3_HUMAN	DNAJA3	1	3	1	0	3
O75460	ERN1_HUMAN	ERN1	Q6GQQ9	OTU7B_HUMAN	OTUD7B	1	3	1	0	3
O75460	ERN1_HUMAN	ERN1	P07900	HS90A_HUMAN	HSP90AA1	2	3	1	0	3
O75460	ERN1_HUMAN	ERN1	Q9Y4K3	TRAF6_HUMAN	TRAF6	1	1	1	0	2
O75460	ERN1_HUMAN	ERN1	P09936	UCHL1_HUMAN	UCHL1	1	1	1	0	1
O75460	ERN1_HUMAN	ERN1	Q86XK2	FBX11_HUMAN	FBXO11	1	1	1	0	1
O75460	ERN1_HUMAN	ERN1	Q13546	RIPK1_HUMAN	RIPK1	1	1	1	0	2
O75460	ERN1_HUMAN	ERN1	P61619	S61A1_HUMAN	SEC61A1	1	1	1	0	1
O75460	ERN1_HUMAN	ERN1	P19438	TNR1A_HUMAN	TNFRSF1A	0	1	1	0	1
O75530	EED_HUMAN	EED	O75530	EED_HUMAN	EED	3	3	4	0	5
O75530	EED_HUMAN	EED	Q16695	H31T_HUMAN	HIST3H3	1	2	1	0	2
O75530	EED_HUMAN	EED	P78536	ADA17_HUMAN	ADAM17	1	1	1	0	1
O75530	EED_HUMAN	EED	Q86XK2	FBX11_HUMAN	FBXO11	1	1	1	0	1
O75530	EED_HUMAN	EED	O75691	UTP20_HUMAN	UTP20	1	1	1	0	1
O75530	EED_HUMAN	EED	P35579	MYH9_HUMAN	MYH9	1	1	1	0	1
O75530	EED_HUMAN	EED	P23396	RS3_HUMAN	RPS3	1	1	1	0	1
O75530	EED_HUMAN	EED	P11021	GRP78_HUMAN	HSPA5	1	1	1	0	1
O75530	EED_HUMAN	EED	Q5JTH9	RRP12_HUMAN	RRP12	1	1	1	0	1
O75530	EED_HUMAN	EED	P05141	ADT2_HUMAN	SLC25A5	1	1	1	0	1
O75530	EED_HUMAN	EED	P35580	MYH10_HUMAN	MYH10	1	1	1	0	1
O75530	EED_HUMAN	EED	P62829	RL23_HUMAN	RPL23	1	1	1	0	1
O75530	EED_HUMAN	EED	P63000	RAC1_HUMAN	RAC1	1	1	1	0	1
O75530	EED_HUMAN	EED	Q00325	MPCP_HUMAN	SLC25A3	1	1	1	0	1
O75530	EED_HUMAN	EED	Q00610	CLH1_HUMAN	CLTC	1	1	1	0	1
O75530	EED_HUMAN	EED	P39656	OST48_HUMAN	DDOST	1	1	1	0	1
O75530	EED_HUMAN	EED	P62249	RS16_HUMAN	RPS16	1	1	1	0	1
O75530	EED_HUMAN	EED	Q9Y265	RUVB1_HUMAN	RUVBL1	1	1	1	0	1
O75530	EED_HUMAN	EED	P38646	GRP75_HUMAN	HSPA9	1	1	1	0	1
O75530	EED_HUMAN	EED	O60506	HNRPQ_HUMAN	SYNCRIP	1	1	1	0	1
O75530	EED_HUMAN	EED	P11142	HSP7C_HUMAN	HSPA8	1	1	1	0	1
O75530	EED_HUMAN	EED	P63261	ACTG_HUMAN	ACTG1	1	1	1	0	1
O75530	EED_HUMAN	EED	P62979	RS27A_HUMAN	RPS27A	1	1	1	0	1
O75530	EED_HUMAN	EED	Q14103	HNRPD_HUMAN	HNRNPD	1	1	1	0	1
O75530	EED_HUMAN	EED	P62805	H4_HUMAN	HIST4H4	2	1	2	0	2
O75530	EED_HUMAN	EED	P78527	PRKDC_HUMAN	PRKDC	1	1	1	0	1
O75530	EED_HUMAN	EED	P19438	TNR1A_HUMAN	TNFRSF1A	1	1	1	0	1
O75604	UBP2_HUMAN	USP2	P0CG48	UBC_HUMAN	UBC	19	5	18	2	21
O75604	UBP2_HUMAN	USP2	Q13546	RIPK1_HUMAN	RIPK1	4	3	2	0	4
O75604	UBP2_HUMAN	USP2	Q15628	TRADD_HUMAN	TRADD	1	1	1	0	1
O75604	UBP2_HUMAN	USP2	P19438	TNR1A_HUMAN	TNFRSF1A	1	1	1	0	2
O75604	UBP2_HUMAN	USP2	P00533	EGFR_HUMAN	EGFR	1	1	1	0	1
O75604	UBP2_HUMAN	USP2	Q9BYM8	HOIL1_HUMAN	RBCK1	1	1	1	0	1
O75604	UBP2_HUMAN	USP2	Q9Y6K9	NEMO_HUMAN	IKBKG	1	1	1	0	1
O75604	UBP2_HUMAN	USP2	Q9UHD2	TBK1_HUMAN	TBK1	1	1	1	0	1
O75691	UTP20_HUMAN	UTP20	Q9Y6K9	NEMO_HUMAN	IKBKG	1	1	1	0	1
O75888	TNF13_HUMAN	TNFSF13	O75888	TNF13_HUMAN	TNFSF13	1	1	1	0	1
O75888	TNF13_HUMAN	TNFSF13	P19438	TNR1A_HUMAN	TNFRSF1A	1	2	1	0	2
O75888	TNF13_HUMAN	TNFSF13	P25445	TNR6_HUMAN	FAS	1	2	1	0	2
O75888	TNF13_HUMAN	TNFSF13	Q9Y265	RUVB1_HUMAN	RUVBL1	1	1	1	0	1
O75888	TNF13_HUMAN	TNFSF13	P11021	GRP78_HUMAN	HSPA5	1	1	1	0	1
O76064	RNF8_HUMAN	RNF8	P28482	MK01_HUMAN	MAPK1	1	1	1	0	1
O76064	RNF8_HUMAN	RNF8	O76064	RNF8_HUMAN	RNF8	4	2	4	1	4
O76064	RNF8_HUMAN	RNF8	O95999	BCL10_HUMAN	BCL10	1	1	1	0	1
O76064	RNF8_HUMAN	RNF8	P0CG48	UBC_HUMAN	UBC	3	1	3	0	3
O76064	RNF8_HUMAN	RNF8	P33778	H2B1B_HUMAN	HIST1H2BB	1	1	1	0	1
O95429	BAG4_HUMAN	BAG4	Q15831	STK11_HUMAN	STK11	1	1	1	0	1
O95429	BAG4_HUMAN	BAG4	P34931	HS71L_HUMAN	HSPA1L	3	3	2	0	4
O95429	BAG4_HUMAN	BAG4	Q9NXW2	DJB12_HUMAN	DNAJB12	2	2	1	0	3
O95429	BAG4_HUMAN	BAG4	P42575	CASP2_HUMAN	CASP2	1	1	1	0	1
O95429	BAG4_HUMAN	BAG4	P17066	HSP76_HUMAN	HSPA6	1	1	1	0	1
O95429	BAG4_HUMAN	BAG4	P07900	HS90A_HUMAN	HSP90AA1	1	1	1	0	1
O95630	STABP_HUMAN	STAMBP	P62993	GRB2_HUMAN	GRB2	15	9	10	0	22
O95630	STABP_HUMAN	STAMBP	P0CG48	UBC_HUMAN	UBC	13	3	12	0	14
O95630	STABP_HUMAN	STAMBP	P53675	CLH2_HUMAN	CLTCL1	3	2	2	0	4
O95630	STABP_HUMAN	STAMBP	Q9Y4K3	TRAF6_HUMAN	TRAF6	1	1	1	0	1
O95630	STABP_HUMAN	STAMBP	P19438	TNR1A_HUMAN	TNFRSF1A	1	1	1	0	1
O95630	STABP_HUMAN	STAMBP	Q06124	PTN11_HUMAN	PTPN11	1	1	1	0	1
O95816	BAG2_HUMAN	BAG2	P07437	TBB5_HUMAN	TUBB	1	1	1	0	2
O95816	BAG2_HUMAN	BAG2	P0CG47	UBB_HUMAN	UBB	1	1	1	0	2
O95816	BAG2_HUMAN	BAG2	P62249	RS16_HUMAN	RPS16	1	1	1	0	1
O95816	BAG2_HUMAN	BAG2	P11142	HSP7C_HUMAN	HSPA8	15	8	10	0	20
O95816	BAG2_HUMAN	BAG2	O60506	HNRPQ_HUMAN	SYNCRIP	1	1	1	0	1
O95816	BAG2_HUMAN	BAG2	O95816	BAG2_HUMAN	BAG2	5	4	4	0	7
O95816	BAG2_HUMAN	BAG2	Q13200	PSMD2_HUMAN	PSMD2	1	1	1	0	1
O95816	BAG2_HUMAN	BAG2	Q9NYJ8	TAB2_HUMAN	TAB2	2	2	2	0	2
O95816	BAG2_HUMAN	BAG2	P19438	TNR1A_HUMAN	TNFRSF1A	1	1	1	0	1
O95816	BAG2_HUMAN	BAG2	P20333	TNR1B_HUMAN	TNFRSF1B	1	1	1	0	1
O95816	BAG2_HUMAN	BAG2	Q13077	TRAF1_HUMAN	TRAF1	1	1	1	0	1
O95816	BAG2_HUMAN	BAG2	Q12933	TRAF2_HUMAN	TRAF2	1	1	1	0	1
O95816	BAG2_HUMAN	BAG2	Q9Y4K3	TRAF6_HUMAN	TRAF6	1	1	1	0	1
O95816	BAG2_HUMAN	BAG2	Q00610	CLH1_HUMAN	CLTC	1	1	1	0	1
O95816	BAG2_HUMAN	BAG2	P22681	CBL_HUMAN	CBL	1	1	1	0	1
O95816	BAG2_HUMAN	BAG2	Q05397	FAK1_HUMAN	PTK2	1	1	1	0	1
O95816	BAG2_HUMAN	BAG2	O43318	M3K7_HUMAN	MAP3K7	1	1	1	0	1
O95816	BAG2_HUMAN	BAG2	P85037	FOXK1_HUMAN	FOXK1	1	1	1	0	1
O95816	BAG2_HUMAN	BAG2	Q9BZG8	DPH1_HUMAN	DPH1	1	1	1	0	1
O95999	BCL10_HUMAN	BCL10	O95999	BCL10_HUMAN	BCL10	7	7	8	0	9
O95999	BCL10_HUMAN	BCL10	O14920	IKKB_HUMAN	IKBKB	7	5	4	0	10
O95999	BCL10_HUMAN	BCL10	Q9Y6K9	NEMO_HUMAN	IKBKG	13	5	9	0	18
O95999	BCL10_HUMAN	BCL10	Q14790	CASP8_HUMAN	CASP8	1	1	1	0	2
O95999	BCL10_HUMAN	BCL10	Q15628	TRADD_HUMAN	TRADD	1	2	1	0	2
O95999	BCL10_HUMAN	BCL10	Q96EP0	RNF31_HUMAN	RNF31	1	1	1	0	2
P00533	EGFR_HUMAN	EGFR	P62993	GRB2_HUMAN	GRB2	86	15	65	0	122
P00533	EGFR_HUMAN	EGFR	P0DP24	CALM2_HUMAN	CALM2	4	2	4	0	4
P00533	EGFR_HUMAN	EGFR	P22681	CBL_HUMAN	CBL	113	12	98	0	137
P00533	EGFR_HUMAN	EGFR	Q03135	CAV1_HUMAN	CAV1	16	8	12	0	21
P00533	EGFR_HUMAN	EGFR	P31689	DNJA1_HUMAN	DNAJA1	3	2	3	0	3
P00533	EGFR_HUMAN	EGFR	P38646	GRP75_HUMAN	HSPA9	5	4	4	0	6
P00533	EGFR_HUMAN	EGFR	P11021	GRP78_HUMAN	HSPA5	6	3	5	0	9
P00533	EGFR_HUMAN	EGFR	P05141	ADT2_HUMAN	SLC25A5	1	1	1	0	1
P00533	EGFR_HUMAN	EGFR	P11142	HSP7C_HUMAN	HSPA8	13	7	9	0	14
P00533	EGFR_HUMAN	EGFR	Q96EY1	DNJA3_HUMAN	DNAJA3	4	2	4	0	4
P00533	EGFR_HUMAN	EGFR	Q05397	FAK1_HUMAN	PTK2	6	6	5	0	10
P00533	EGFR_HUMAN	EGFR	P16615	AT2A2_HUMAN	ATP2A2	4	3	3	0	4
P00533	EGFR_HUMAN	EGFR	Q96AG4	LRC59_HUMAN	LRRC59	1	1	1	0	1
P00533	EGFR_HUMAN	EGFR	O43592	XPOT_HUMAN	XPOT	3	2	3	0	3
P00533	EGFR_HUMAN	EGFR	P0CG47	UBB_HUMAN	UBB	2	2	3	0	3
P00533	EGFR_HUMAN	EGFR	Q00325	MPCP_HUMAN	SLC25A3	2	2	2	0	3
P00533	EGFR_HUMAN	EGFR	P07437	TBB5_HUMAN	TUBB	2	2	2	0	2
P00533	EGFR_HUMAN	EGFR	P43405	KSYK_HUMAN	SYK	2	3	2	0	8
P00533	EGFR_HUMAN	EGFR	Q06124	PTN11_HUMAN	PTPN11	12	9	10	0	19
P00533	EGFR_HUMAN	EGFR	Q9UJ41	RABX5_HUMAN	RABGEF1	5	4	2	0	6
P00533	EGFR_HUMAN	EGFR	P53675	CLH2_HUMAN	CLTCL1	2	3	1	0	3
P00533	EGFR_HUMAN	EGFR	P05023	AT1A1_HUMAN	ATP1A1	4	3	3	0	5
P00533	EGFR_HUMAN	EGFR	P00533	EGFR_HUMAN	EGFR	56	18	49	9	59
P00533	EGFR_HUMAN	EGFR	P07900	HS90A_HUMAN	HSP90AA1	11	5	10	0	14
P00533	EGFR_HUMAN	EGFR	Q9Y3A3	PHOCN_HUMAN	MOB4	2	2	1	0	2
P00533	EGFR_HUMAN	EGFR	Q07889	SOS1_HUMAN	SOS1	14	4	13	0	16
P00533	EGFR_HUMAN	EGFR	P78527	PRKDC_HUMAN	PRKDC	2	2	2	0	2
P00533	EGFR_HUMAN	EGFR	P34931	HS71L_HUMAN	HSPA1L	1	1	1	0	1
