UniprotID_A	UniProtName_A	GeneName_A	UniprotID_B	UniProtName_B	GeneName_B	Exp. Evidences	Methods	Publications	3DStructures	CurationEvents
O15111	IKKA_HUMAN	CHUK	Q14790	CASP8_HUMAN	CASP8	1	2	1	0	2
O15111	IKKA_HUMAN	CHUK	Q9Y4K3	TRAF6_HUMAN	TRAF6	1	1	1	0	1
O15111	IKKA_HUMAN	CHUK	Q9NYJ8	TAB2_HUMAN	TAB2	1	1	1	0	1
O15111	IKKA_HUMAN	CHUK	Q14164	IKKE_HUMAN	IKBKE	1	1	1	0	1
O15111	IKKA_HUMAN	CHUK	P19438	TNR1A_HUMAN	TNFRSF1A	4	3	4	0	5
O15111	IKKA_HUMAN	CHUK	Q15628	TRADD_HUMAN	TRADD	1	1	1	0	1
O15111	IKKA_HUMAN	CHUK	Q13546	RIPK1_HUMAN	RIPK1	2	2	2	0	2
O15111	IKKA_HUMAN	CHUK	O76064	RNF8_HUMAN	RNF8	1	1	1	0	2
O15393	TMPS2_HUMAN	TMPRSS2	P01375	TNFA_HUMAN	TNF	1	1	1	0	1
O15393	TMPS2_HUMAN	TMPRSS2	O15393	TMPS2_HUMAN	TMPRSS2	0	1	1	0	1
O15552	FFAR2_HUMAN	FFAR2	P01375	TNFA_HUMAN	TNF	1	1	1	0	1
O15552	FFAR2_HUMAN	FFAR2	P04264	K2C1_HUMAN	KRT1	1	1	1	0	1
O43286	B4GT5_HUMAN	B4GALT5	P48723	HSP13_HUMAN	HSPA13	2	2	1	0	2
O43300	LRRT2_HUMAN	LRRTM2	P01375	TNFA_HUMAN	TNF	1	1	1	0	1
O43318	M3K7_HUMAN	MAP3K7	Q15750	TAB1_HUMAN	TAB1	38	11	30	0	48
O43318	M3K7_HUMAN	MAP3K7	Q9NYJ8	TAB2_HUMAN	TAB2	38	7	34	0	49
O43318	M3K7_HUMAN	MAP3K7	O43318	M3K7_HUMAN	MAP3K7	11	5	11	0	12
O43318	M3K7_HUMAN	MAP3K7	Q12933	TRAF2_HUMAN	TRAF2	4	2	4	0	5
O43318	M3K7_HUMAN	MAP3K7	O14920	IKKB_HUMAN	IKBKB	17	4	15	0	19
O43318	M3K7_HUMAN	MAP3K7	Q9NQC7	CYLD_HUMAN	CYLD	4	2	3	0	6
O43318	M3K7_HUMAN	MAP3K7	P25963	IKBA_HUMAN	NFKBIA	1	1	1	0	1
O43318	M3K7_HUMAN	MAP3K7	P63244	RACK1_HUMAN	RACK1	1	1	1	0	1
O43464	HTRA2_HUMAN	HTRA2	Q13490	BIRC2_HUMAN	BIRC2	8	5	5	0	10
O43464	HTRA2_HUMAN	HTRA2	P08727	K1C19_HUMAN	KRT19	1	3	1	0	3
O43464	HTRA2_HUMAN	HTRA2	O43464	HTRA2_HUMAN	HTRA2	1	2	2	0	2
O43464	HTRA2_HUMAN	HTRA2	P83111	LACTB_HUMAN	LACTB	1	1	1	0	1
O43464	HTRA2_HUMAN	HTRA2	O94925	GLSK_HUMAN	GLS	1	1	1	0	1
O43464	HTRA2_HUMAN	HTRA2	Q9BXK5	B2L13_HUMAN	BCL2L13	1	1	1	0	1
O43464	HTRA2_HUMAN	HTRA2	Q96BW9	TAM41_HUMAN	TAMM41	1	1	1	0	1
O43464	HTRA2_HUMAN	HTRA2	Q9UHD2	TBK1_HUMAN	TBK1	1	1	1	0	1
O43464	HTRA2_HUMAN	HTRA2	P05067	A4_HUMAN	APP	0	1	1	0	1
O60245	PCDH7_HUMAN	PCDH7	P52907	CAZA1_HUMAN	CAPZA1	2	2	1	0	2
O60245	PCDH7_HUMAN	PCDH7	O60506	HNRPQ_HUMAN	SYNCRIP	2	2	1	0	2
O60506	HNRPQ_HUMAN	SYNCRIP	Q9NZI8	IF2B1_HUMAN	IGF2BP1	4	4	3	0	8
O60506	HNRPQ_HUMAN	SYNCRIP	P19438	TNR1A_HUMAN	TNFRSF1A	2	2	1	0	2
O60506	HNRPQ_HUMAN	SYNCRIP	Q14164	IKKE_HUMAN	IKBKE	1	1	1	0	1
O60506	HNRPQ_HUMAN	SYNCRIP	P05067	A4_HUMAN	APP	2	1	2	0	2
O60506	HNRPQ_HUMAN	SYNCRIP	P11940	PABP1_HUMAN	PABPC1	3	3	4	0	4
O60506	HNRPQ_HUMAN	SYNCRIP	P84103	SRSF3_HUMAN	SRSF3	2	2	2	0	2
O60506	HNRPQ_HUMAN	SYNCRIP	P19105	ML12A_HUMAN	MYL12A	1	1	1	0	1
O60506	HNRPQ_HUMAN	SYNCRIP	P10599	THIO_HUMAN	TXN	1	1	1	0	1
O60506	HNRPQ_HUMAN	SYNCRIP	P60866	RS20_HUMAN	RPS20	1	1	1	0	1
O60506	HNRPQ_HUMAN	SYNCRIP	Q92841	DDX17_HUMAN	DDX17	1	1	1	0	1
O60506	HNRPQ_HUMAN	SYNCRIP	Q9UN86	G3BP2_HUMAN	G3BP2	1	1	1	0	1
O60701	UGDH_HUMAN	UGDH	O60701	UGDH_HUMAN	UGDH	1	2	1	0	2
O75459	PAGE1_HUMAN	PAGE1	P01375	TNFA_HUMAN	TNF	1	1	1	0	1
O75530	EED_HUMAN	EED	O75530	EED_HUMAN	EED	3	3	4	0	5
O75530	EED_HUMAN	EED	Q9NY59	NSMA2_HUMAN	SMPD3	6	6	1	0	10
O75530	EED_HUMAN	EED	P32969	RL9_HUMAN	RPL9P9	3	2	2	0	3
O75530	EED_HUMAN	EED	P78536	ADA17_HUMAN	ADAM17	1	1	1	0	1
O75530	EED_HUMAN	EED	Q96IZ0	PAWR_HUMAN	PAWR	1	1	1	0	1
O75530	EED_HUMAN	EED	P35579	MYH9_HUMAN	MYH9	1	1	1	0	1
O75530	EED_HUMAN	EED	P23396	RS3_HUMAN	RPS3	1	1	1	0	1
O75530	EED_HUMAN	EED	P11021	GRP78_HUMAN	HSPA5	1	1	1	0	1
O75530	EED_HUMAN	EED	P05141	ADT2_HUMAN	SLC25A5	1	1	1	0	1
O75530	EED_HUMAN	EED	P08727	K1C19_HUMAN	KRT19	1	1	1	0	1
O75530	EED_HUMAN	EED	P62241	RS8_HUMAN	RPS8	1	1	1	0	1
O75530	EED_HUMAN	EED	P62829	RL23_HUMAN	RPL23	1	1	1	0	1
O75530	EED_HUMAN	EED	P63167	DYL1_HUMAN	DYNLL1	1	1	1	0	1
O75530	EED_HUMAN	EED	P39023	RL3_HUMAN	RPL3	1	1	1	0	1
O75530	EED_HUMAN	EED	P62424	RL7A_HUMAN	RPL7A	1	1	1	0	1
O75530	EED_HUMAN	EED	Q00610	CLH1_HUMAN	CLTC	1	1	1	0	1
O75530	EED_HUMAN	EED	P30050	RL12_HUMAN	RPL12	1	1	1	0	1
O75530	EED_HUMAN	EED	Q15637	SF01_HUMAN	SF1	1	1	1	0	1
O75530	EED_HUMAN	EED	P62701	RS4X_HUMAN	RPS4X	1	1	1	0	1
O75530	EED_HUMAN	EED	P35268	RL22_HUMAN	RPL22	1	1	1	0	1
O75530	EED_HUMAN	EED	Q92522	H1X_HUMAN	H1FX	1	1	1	0	1
O75530	EED_HUMAN	EED	P62847	RS24_HUMAN	RPS24	1	1	1	0	1
O75530	EED_HUMAN	EED	P62854	RS26_HUMAN	RPS26	1	1	1	0	1
O75530	EED_HUMAN	EED	P46821	MAP1B_HUMAN	MAP1B	1	1	1	0	1
O75530	EED_HUMAN	EED	P37108	SRP14_HUMAN	SRP14	1	1	1	0	1
O75530	EED_HUMAN	EED	P68363	TBA1B_HUMAN	TUBA1B	1	1	1	0	1
O75530	EED_HUMAN	EED	Q86V81	THOC4_HUMAN	ALYREF	1	1	1	0	1
O75530	EED_HUMAN	EED	P40429	RL13A_HUMAN	RPL13A	1	1	1	0	1
O75530	EED_HUMAN	EED	P62266	RS23_HUMAN	RPS23	1	1	1	0	1
O75530	EED_HUMAN	EED	Q13247	SRSF6_HUMAN	SRSF6	1	1	1	0	1
O75530	EED_HUMAN	EED	Q13428	TCOF_HUMAN	TCOF1	1	1	1	0	1
O75530	EED_HUMAN	EED	P19338	NUCL_HUMAN	NCL	1	1	1	0	1
O75530	EED_HUMAN	EED	P62140	PP1B_HUMAN	PPP1CB	1	1	1	0	1
O75530	EED_HUMAN	EED	P62913	RL11_HUMAN	RPL11	1	1	1	0	1
O75530	EED_HUMAN	EED	P02545	LMNA_HUMAN	LMNA	1	1	1	0	1
O75530	EED_HUMAN	EED	P18124	RL7_HUMAN	RPL7	1	1	1	0	1
O75530	EED_HUMAN	EED	P84103	SRSF3_HUMAN	SRSF3	1	1	1	0	1
O75530	EED_HUMAN	EED	O00571	DDX3X_HUMAN	DDX3X	1	1	1	0	1
O75530	EED_HUMAN	EED	P17844	DDX5_HUMAN	DDX5	2	1	2	0	2
O75530	EED_HUMAN	EED	Q16629	SRSF7_HUMAN	SRSF7	1	1	1	0	1
O75530	EED_HUMAN	EED	O60506	HNRPQ_HUMAN	SYNCRIP	1	1	1	0	1
O75530	EED_HUMAN	EED	Q15149	PLEC_HUMAN	PLEC	1	1	1	0	1
O75530	EED_HUMAN	EED	P35908	K22E_HUMAN	KRT2	1	1	1	0	1
O75530	EED_HUMAN	EED	P52597	HNRPF_HUMAN	HNRNPF	1	1	1	0	1
O75530	EED_HUMAN	EED	P05783	K1C18_HUMAN	KRT18	1	1	1	0	1
O75530	EED_HUMAN	EED	Q92841	DDX17_HUMAN	DDX17	1	1	1	0	1
O75530	EED_HUMAN	EED	P22626	ROA2_HUMAN	HNRNPA2B1	1	1	1	0	1
O75530	EED_HUMAN	EED	P23246	SFPQ_HUMAN	SFPQ	1	1	1	0	1
O75530	EED_HUMAN	EED	P05787	K2C8_HUMAN	KRT8	1	1	1	0	1
O75530	EED_HUMAN	EED	Q00839	HNRPU_HUMAN	HNRNPU	1	1	1	0	1
O75530	EED_HUMAN	EED	P04264	K2C1_HUMAN	KRT1	1	1	1	0	1
O75530	EED_HUMAN	EED	P52272	HNRPM_HUMAN	HNRNPM	1	1	1	0	1
O75530	EED_HUMAN	EED	P19438	TNR1A_HUMAN	TNFRSF1A	1	1	1	0	1
O75531	BAF_HUMAN	BANF1	O75531	BAF_HUMAN	BANF1	2	3	2	0	3
O75531	BAF_HUMAN	BANF1	P14618	KPYM_HUMAN	PKM	1	1	1	0	1
O75531	BAF_HUMAN	BANF1	P49411	EFTU_HUMAN	TUFM	1	1	1	0	1
O75531	BAF_HUMAN	BANF1	P16403	H12_HUMAN	HIST1H1C	1	1	1	0	1
O76064	RNF8_HUMAN	RNF8	P61088	UBE2N_HUMAN	UBE2N	17	5	15	1	19
O76064	RNF8_HUMAN	RNF8	O76064	RNF8_HUMAN	RNF8	4	2	4	1	4
O76064	RNF8_HUMAN	RNF8	P0CG48	UBC_HUMAN	UBC	3	1	3	0	3
O88351	IKKB_MOUSE	Ikbkb	P25963	IKBA_HUMAN	NFKBIA	1	1	1	0	1
O88351	IKKB_MOUSE	Ikbkb	O88351	IKKB_MOUSE	Ikbkb	1	1	1	0	1
O88351	IKKB_MOUSE	Ikbkb	Q60769	TNAP3_MOUSE	Tnfaip3	1	1	1	0	1
O88351	IKKB_MOUSE	Ikbkb	P0CG49	UBB_MOUSE	Ubb	1	1	1	0	1
O88351	IKKB_MOUSE	Ikbkb	P39429	TRAF2_MOUSE	Traf2	1	1	1	0	1
O88522	NEMO_MOUSE	Ikbkg	P25963	IKBA_HUMAN	NFKBIA	2	2	2	0	2
O88522	NEMO_MOUSE	Ikbkg	O88351	IKKB_MOUSE	Ikbkb	15	5	13	0	20
O88522	NEMO_MOUSE	Ikbkg	Q96EP0	RNF31_HUMAN	RNF31	1	1	1	1	2
O88522	NEMO_MOUSE	Ikbkg	Q60680	IKKA_MOUSE	Chuk	11	3	10	0	12
O88522	NEMO_MOUSE	Ikbkg	O88522	NEMO_MOUSE	Ikbkg	3	2	3	4	3
O88522	NEMO_MOUSE	Ikbkg	P0CG49	UBB_MOUSE	Ubb	3	3	2	0	4
O88522	NEMO_MOUSE	Ikbkg	Q924T7	RNF31_MOUSE	Rnf31	8	5	4	0	15
O88522	NEMO_MOUSE	Ikbkg	Q15025	TNIP1_HUMAN	TNIP1	3	3	1	0	3
O88522	NEMO_MOUSE	Ikbkg	Q60769	TNAP3_MOUSE	Tnfaip3	5	4	3	0	5
O88522	NEMO_MOUSE	Ikbkg	P39429	TRAF2_MOUSE	Traf2	2	1	2	0	2
O88522	NEMO_MOUSE	Ikbkg	P0CG47	UBB_HUMAN	UBB	1	1	1	1	1
O89110	CASP8_MOUSE	Casp8	P01375	TNFA_HUMAN	TNF	1	1	1	0	4
O89110	CASP8_MOUSE	Casp8	Q80TQ2	CYLD_MOUSE	Cyld	1	1	1	0	1
O89110	CASP8_MOUSE	Casp8	Q9QZL0	RIPK3_MOUSE	Ripk3	2	2	2	0	3
O94832	MYO1D_HUMAN	MYO1D	O15111	IKKA_HUMAN	CHUK	1	1	1	0	1
O94832	MYO1D_HUMAN	MYO1D	Q9Y6K9	NEMO_HUMAN	IKBKG	1	1	1	0	1
O94832	MYO1D_HUMAN	MYO1D	P0CG47	UBB_HUMAN	UBB	3	2	2	0	4
O94925	GLSK_HUMAN	GLS	P36542	ATPG_HUMAN	ATP5C1	1	1	1	0	1
O94925	GLSK_HUMAN	GLS	P0CG47	UBB_HUMAN	UBB	1	1	1	0	1
O95425	SVIL_HUMAN	SVIL	P05783	K1C18_HUMAN	KRT18	1	1	1	0	1
O95425	SVIL_HUMAN	SVIL	P02545	LMNA_HUMAN	LMNA	1	1	1	0	1
O95425	SVIL_HUMAN	SVIL	Q00610	CLH1_HUMAN	CLTC	1	1	1	0	1
O95425	SVIL_HUMAN	SVIL	P07948	LYN_HUMAN	LYN	1	1	1	0	1
O95425	SVIL_HUMAN	SVIL	P60709	ACTB_HUMAN	ACTB	1	1	1	0	1
O95425	SVIL_HUMAN	SVIL	P27105	STOM_HUMAN	STOM	1	1	1	0	1
O95425	SVIL_HUMAN	SVIL	P19105	ML12A_HUMAN	MYL12A	1	1	1	0	1
O95425	SVIL_HUMAN	SVIL	P0DP23	CALM1_HUMAN	CALM1	1	1	1	0	1
O95425	SVIL_HUMAN	SVIL	P52907	CAZA1_HUMAN	CAPZA1	1	1	1	0	1
O95471	CLD7_HUMAN	CLDN7	P01375	TNFA_HUMAN	TNF	1	1	1	0	1
P00387	NB5R3_HUMAN	CYB5R3	P01375	TNFA_HUMAN	TNF	1	1	1	0	1
P00387	NB5R3_HUMAN	CYB5R3	P60709	ACTB_HUMAN	ACTB	1	1	1	0	1
P00387	NB5R3_HUMAN	CYB5R3	P45880	VDAC2_HUMAN	VDAC2	1	1	1	0	1
P00387	NB5R3_HUMAN	CYB5R3	Q96AG4	LRC59_HUMAN	LRRC59	1	1	1	0	1
P00387	NB5R3_HUMAN	CYB5R3	P36542	ATPG_HUMAN	ATP5C1	1	1	1	0	1
P00387	NB5R3_HUMAN	CYB5R3	P11021	GRP78_HUMAN	HSPA5	1	1	1	0	1
P00387	NB5R3_HUMAN	CYB5R3	Q9BXK5	B2L13_HUMAN	BCL2L13	1	1	1	0	1
P00387	NB5R3_HUMAN	CYB5R3	P00387	NB5R3_HUMAN	CYB5R3	0	1	1	0	1
P00387	NB5R3_HUMAN	CYB5R3	Q03135	CAV1_HUMAN	CAV1	1	1	1	0	1
P01374	TNFB_HUMAN	LTA	P0DSV7	CRMB_VAR67	CRMB	1	1	1	0	2
P01374	TNFB_HUMAN	LTA	Q13490	BIRC2_HUMAN	BIRC2	1	1	1	0	1
P01374	TNFB_HUMAN	LTA	Q13546	RIPK1_HUMAN	RIPK1	1	1	1	0	1
P01374	TNFB_HUMAN	LTA	P68363	TBA1B_HUMAN	TUBA1B	1	1	1	0	1
P01374	TNFB_HUMAN	LTA	P20333	TNR1B_HUMAN	TNFRSF1B	3	3	4	0	4
P01374	TNFB_HUMAN	LTA	P36941	TNR3_HUMAN	LTBR	1	2	1	0	2
P01374	TNFB_HUMAN	LTA	P01374	TNFB_HUMAN	LTA	0	1	1	0	1
P01375	TNFA_HUMAN	TNF	Q9YP87	Q9YP87_COWPX	crmC	1	1	1	0	2
P01375	TNFA_HUMAN	TNF	Q13490	BIRC2_HUMAN	BIRC2	9	5	7	0	9
P01375	TNFA_HUMAN	TNF	P19438	TNR1A_HUMAN	TNFRSF1A	41	12	37	0	51
P01375	TNFA_HUMAN	TNF	Q15628	TRADD_HUMAN	TRADD	16	4	14	0	22
P01375	TNFA_HUMAN	TNF	Q13546	RIPK1_HUMAN	RIPK1	23	4	22	0	29
P01375	TNFA_HUMAN	TNF	Q12933	TRAF2_HUMAN	TRAF2	15	5	12	0	24
P01375	TNFA_HUMAN	TNF	P20333	TNR1B_HUMAN	TNFRSF1B	14	7	14	1	15
P01375	TNFA_HUMAN	TNF	P0DSV7	CRMB_VAR67	CRMB	1	1	1	0	2
P01375	TNFA_HUMAN	TNF	P63244	RACK1_HUMAN	RACK1	1	1	1	0	2
P01375	TNFA_HUMAN	TNF	Q9NY59	NSMA2_HUMAN	SMPD3	1	1	1	0	2
P01375	TNFA_HUMAN	TNF	O75530	EED_HUMAN	EED	1	1	1	0	3
P01375	TNFA_HUMAN	TNF	P62269	RS18_HUMAN	RPS18	2	2	2	0	2
P01375	TNFA_HUMAN	TNF	P07196	NFL_HUMAN	NEFL	1	1	1	0	1
P01375	TNFA_HUMAN	TNF	Q86UY8	NT5D3_HUMAN	NT5DC3	1	1	1	0	1
P01375	TNFA_HUMAN	TNF	Q3KRB4	Q3KRB4_HUMAN	MRPS33	1	1	1	0	1
P01375	TNFA_HUMAN	TNF	O95391	SLU7_HUMAN	SLU7	1	1	1	0	1
P01375	TNFA_HUMAN	TNF	Q6MZP7	LIN54_HUMAN	LIN54	1	1	1	0	1
P01375	TNFA_HUMAN	TNF	Q14515	SPRL1_HUMAN	SPARCL1	1	1	1	0	1
P01375	TNFA_HUMAN	TNF	P50502	F10A1_HUMAN	ST13	1	1	1	0	1
P01375	TNFA_HUMAN	TNF	P16615	AT2A2_HUMAN	ATP2A2	1	1	1	0	1
P01375	TNFA_HUMAN	TNF	O15027	SC16A_HUMAN	SEC16A	1	1	1	0	1
P01375	TNFA_HUMAN	TNF	P49589	SYCC_HUMAN	CARS	1	1	1	0	1
P01375	TNFA_HUMAN	TNF	Q13489	BIRC3_HUMAN	BIRC3	1	1	1	0	1
P01375	TNFA_HUMAN	TNF	Q9Y6K9	NEMO_HUMAN	IKBKG	12	3	10	0	12
P01375	TNFA_HUMAN	TNF	P21580	TNAP3_HUMAN	TNFAIP3	10	4	8	0	10
P01375	TNFA_HUMAN	TNF	Q9BYM8	HOIL1_HUMAN	RBCK1	11	3	9	0	15
P01375	TNFA_HUMAN	TNF	Q96EP0	RNF31_HUMAN	RNF31	15	4	13	0	18
P01375	TNFA_HUMAN	TNF	Q9H0F6	SHRPN_HUMAN	SHARPIN	13	4	11	0	16
P01375	TNFA_HUMAN	TNF	Q60769	TNAP3_MOUSE	Tnfaip3	1	1	1	0	3
P01375	TNFA_HUMAN	TNF	O88351	IKKB_MOUSE	Ikbkb	1	1	1	0	4
P01375	TNFA_HUMAN	TNF	O88522	NEMO_MOUSE	Ikbkg	1	1	1	0	3
P01375	TNFA_HUMAN	TNF	Q60680	IKKA_MOUSE	Chuk	1	1	1	0	3
P01375	TNFA_HUMAN	TNF	Q80TQ2	CYLD_MOUSE	Cyld	1	1	1	0	5
P01375	TNFA_HUMAN	TNF	Q924T7	RNF31_MOUSE	Rnf31	1	1	1	0	3
P01375	TNFA_HUMAN	TNF	P70191	TRAF5_MOUSE	Traf5	1	1	1	0	3
P01375	TNFA_HUMAN	TNF	P39429	TRAF2_MOUSE	Traf2	1	1	1	0	2
P01375	TNFA_HUMAN	TNF	Q3U0V2	TRADD_MOUSE	Tradd	1	1	1	0	3
P01375	TNFA_HUMAN	TNF	Q60855	RIPK1_MOUSE	Ripk1	2	2	1	0	5
P01375	TNFA_HUMAN	TNF	P25118	TNR1A_MOUSE	Tnfrsf1a	3	3	2	0	6
P01375	TNFA_HUMAN	TNF	Q9QZL0	RIPK3_MOUSE	Ripk3	1	1	1	0	2
P01375	TNFA_HUMAN	TNF	Q6P9B9	INT5_HUMAN	INTS5	3	2	2	0	4
P01375	TNFA_HUMAN	TNF	Q9Y232	CDYL_HUMAN	CDYL	3	2	2	0	3
P01375	TNFA_HUMAN	TNF	Q9UIQ6	LCAP_HUMAN	LNPEP	3	2	2	0	4
P01375	TNFA_HUMAN	TNF	Q9BRN9	TM2D3_HUMAN	TM2D3	3	2	2	0	3
